FOLDERYEAR;LicenceRSN;LicenceNumber;LicenceRevisionNumber;BusinessName;BusinessTradeName;Status;IssuedDate;ExpiredDate;BusinessType;BusinessSubType;Unit;UnitType;House;Street;City;Province;Country;PostalCode;LocalArea;NumberofEmployees;FeePaid;ExtractDate;Geom
18;3036337;18-468029;00;West Coast Janitorial Supplies Ltd;;Issued;2018-09-05T22:41:32+02:00;2018-12-31;Retail Dealer;Other;;;4305;FRASER ST;Vancouver;BC;CA;V5V 4G4;Riley Park;2;185;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.090614904251, 49.2464589981157]}"
18;3036339;18-468031;00;(Timothy Zyto);Montauk;Issued;2018-02-25T01:17:09+01:00;2018-12-31;Retail Dealer;Other;;;228;ABBOTT ST;Vancouver;BC;CA;V6B 2K8;Downtown;2;185;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.106388674552, 49.2832382816296]}"
18;3036346;18-468038;00;(Stella Chapman);The Postcard Place;Issued;2017-12-19T19:20:42+01:00;2018-12-31;Retail Dealer;Gifts/Novelties;111;Unit;1666;JOHNSTON ST;Vancouver;BC;CA;V6H 3S2;Fairview;2;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.135616810192, 49.2718981720532]}"
18;3036356;18-468048;00;HP 3 Clothing Ltd;;Issued;2018-02-12T12:28:36+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;;;3635;W 4TH AV;Vancouver;BC;CA;V6R 1P2;Kitsilano;3;185;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.184695013407, 49.2688089547036]}"
18;3036361;18-468053;00;0895720 BC Ltd;Instant Imprints;Issued;2018-02-09T19:47:36+01:00;2018-12-31;Retail Dealer;Other;;;;;Vancouver;BC;CA;;Hastings-Sunrise;4;185;2020-11-01T11:32:29+01:00;
18;3036362;18-468054;00;OCHI Trading Co Ltd;OCHI;Issued;2018-02-15T19:26:20+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;;;121;E PENDER ST;Vancouver;BC;CA;V6A 1T6;Downtown;2;185;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.101506793961, 49.2807136342144]}"
18;3036363;18-468055;00;Rebecca Bree Boutique Ltd;Rebecca Bree;Issued;2017-11-14T20:37:54+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;;;3680;W 4TH AV;Vancouver;BC;CA;V6R 1P1;Kitsilano;5;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.185365475693, 49.2683459863617]}"
18;3036364;18-468056;00;Harold (Hal) Kinsey (Harold Kinsey);Central Hobbies;Issued;2018-03-06T23:09:50+01:00;2018-12-31;Retail Dealer;Other;;;2825;GRANDVIEW HIGHWAY;Vancouver;BC;CA;V5M 2E1;Renfrew-Collingwood;4;185;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.046053218613, 49.2584131723117]}"
18;3036365;18-468057;00;Van Dung Tran (Van Tran);Kim Ngan;Issued;2017-11-22T04:44:11+01:00;2018-12-31;Retail Dealer;Other;;;2231;KINGSWAY;Vancouver;BC;CA;V5N 2T6;Kensington-Cedar Cottage;1;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.059829816589, 49.2430151577695]}"
18;3036370;18-468062;00;BC International Arts Gallery Ltd;International Arts Gallery;Issued;2017-12-07T00:48:22+01:00;2018-12-31;Retail Dealer;Art Gallery;2083;Unit;88;W PENDER ST;Vancouver;BC;CA;V6B 6N9;Downtown;3;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.106751856679, 49.280289660285]}"
18;3036371;18-468063;00;Long Live Cats and Dogs Pet Food and Supplies Inc;Long live Cats and Dogs Pet food and Supplies;Issued;2018-05-10T22:47:37+02:00;2018-12-31;Retail Dealer;Other;;;2425;E HASTINGS ST;Vancouver;BC;CA;V5K 1Y8;Hastings-Sunrise;7;155;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.056018462175, 49.2814178841888]}"
18;3036373;18-468065;00;Red Lion Beauty Inc;Absolutely Fabulous Urban Spa;Issued;2018-01-05T20:53:12+01:00;2018-12-31;Retail Dealer;Other;C3;Unit;1500;HORNBY ST;Vancouver;BC;CA;V6Z 2R1;Downtown;6;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.132794043581, 49.2747251134272]}"
18;3036376;18-468068;00;Skoah Granville Inc;Skoah;Issued;2017-11-28T20:11:17+01:00;2018-12-31;Retail Dealer;Other;;;2737;GRANVILLE ST;Vancouver;BC;CA;V6H 3J1;Fairview;7;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.139085104476, 49.2611347069598]}"
18;3036377;18-468069;00;Perry Eli Lam (Perry Lam);Save Now Furniture;Gone Out of Business;;;Retail Dealer;Furnishings;;;;;Vancouver;BC;CA;;Hastings-Sunrise;3;;2020-11-01T11:32:29+01:00;
18;3036381;18-468073;00;Talbots (Canada) Inc;;Issued;2017-12-12T22:00:05+01:00;2018-12-31;Retail Dealer;Other;229;Unit;650;W 41ST AV;Vancouver;BC;CA;V5Z 2M9;Oakridge;16;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.118854822642, 49.2320652387003]}"
18;3036386;18-468078;00;Crate and Barrel Canada Inc;CB2;Issued;2017-12-20T19:19:51+01:00;2018-12-31;Retail Dealer;Furnishings;;;1277;ROBSON ST;Vancouver;BC;CA;V6E 1C4;West End;31;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.127427348099, 49.2872919175861]}"
18;3036396;18-468088;00;A&B Fashion Ltd;JWalk Shoes;Issued;2017-12-01T07:53:07+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;269;Unit;650;W 41ST AV;Vancouver;BC;CA;V5Z 2M9;Oakridge;4;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.118854822642, 49.2320652387003]}"
18;3036405;18-468097;00;Vancouver Community College;;Issued;2018-02-08T20:58:54+01:00;2018-12-31;Retail Dealer;Books/Stationary;;;1120;E 7TH AV;Vancouver;BC;CA;V5T 4V5;Mount Pleasant;5;185;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.08035953817, 49.2633030903104]}"
18;3036412;18-468104;00;Siema Holding Company Ltd;Siema Kitchens & Bath;Issued;2018-02-08T20:22:09+01:00;2018-12-31;Retail Dealer;Other;;;1854;W 4TH AV;Vancouver;BC;CA;V6J 1M3;Kitsilano;8;185;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.146743866929, 49.2677748501794]}"
18;3036416;18-468108;00;Brandy Granville Apparel ULC;Brandy & Melville;Issued;2017-12-04T22:27:23+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;;;872;GRANVILLE ST;Vancouver;BC;CA;V6Z 1K3;Downtown;23;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.120719576473, 49.280374103389]}"
18;3036419;18-468111;00;Onlies Holdings Ltd;Creative Home Furnishings;Issued;2017-11-14T01:27:07+01:00;2018-12-31;Retail Dealer;Furnishings;;;1738;W 2ND AV;Vancouver;BC;CA;V6J 1H6;Fairview;2;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.144201764296, 49.2695109220857]}"
18;3036422;18-468114;00;Pretty Good Ideas Ltd;Pretty Good Ideas;Gone Out of Business;;;Retail Dealer;Other;;;2008;WALL ST;Vancouver;BC;CA;V5L 1B1;Grandview-Woodland;9;;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.062822573702, 49.2850762935503]}"
18;3036423;18-468115;00;Synmatrix Consulting Inc;Scentrepiece Florist;Issued;2017-12-14T01:10:09+01:00;2018-12-31;Retail Dealer;Flowers;;;2112;W 41ST AV;Vancouver;BC;CA;V6M 1Z1;Kerrisdale;4;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.156006486976, 49.2342611476]}"
18;3036425;18-468117;00;J Crew Canada Inc;J Crew Canada;Issued;2017-12-14T20:29:09+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;;;1088;ROBSON ST;Vancouver;BC;CA;V6E 1A7;West End;29;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.12461852771, 49.2840894522515]}"
18;3036427;18-468119;00;Kidspoint Enterprises Ltd;Jacadi;Issued;2017-12-22T22:57:46+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;;;2299;W 41ST AV;Vancouver;BC;CA;V6M 2A3;Arbutus-Ridge;4;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.159582072781, 49.234885886463]}"
18;3036430;18-468122;00;Freedom Marine Inc;;Issued;2017-11-13T22:12:23+01:00;2018-12-31;Retail Dealer;Other;100;Unit;510;NICOLA ST;Vancouver;BC;CA;V6G 3J7;Downtown;7;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.12717399301, 49.2905895102082]}"
18;3036435;18-468127;00;Tha Bong Shop Inc;Tha Bong Shop;Pending;;;Retail Dealer;Gifts/Novelties;;;3641;KINGSWAY;Vancouver;BC;CA;V5R 5M1;Renfrew-Collingwood;2;;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.025114146926, 49.2324956857121]}"
18;3036436;18-468128;00;PDS Sales Ltd;Canadian Tire Associate Store #605;Issued;2017-11-10T15:57:51+01:00;2018-12-31;Retail Dealer;Department Store;;;8277;ONTARIO ST;Vancouver;BC;CA;V5X 0A7;Marpole;94;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.107442608386, 49.2108943771512]}"
18;3036438;18-468130;00;Homestead Junction Enterprises Inc;Vancouver Homesteader's Emporium;Gone Out of Business;;;Retail Dealer;Hardware/Garden Supplies;;;649;E HASTINGS ST;Vancouver;BC;CA;V6A 1R2;Strathcona;3;;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.090363155734, 49.2814565507806]}"
18;3036440;18-468132;00;Eugene Choo Inc;;Issued;2018-03-12T19:48:23+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;;;3683;MAIN ST;Vancouver;BC;CA;V5V 3N6;Riley Park;8;185;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.101306837486, 49.2520192429775]}"
18;3036441;18-468133;00;Vida Eyecare Ltd;Vida Eyecare Doctors of Optometry;Gone Out of Business;;;Retail Dealer;Other;;;800;W BROADWAY;Vancouver;BC;CA;V5Z 1J8;Fairview;2;;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.122095320716, 49.2630192734677]}"
18;3036443;18-468135;00;JNRJ Innovation Inc;JNRJ Computer;Issued;2017-12-29T18:57:17+01:00;2018-12-31;Retail Dealer;Other;;;8123;MAIN ST;Vancouver;BC;CA;V5X 3L2;Sunset;2;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.102581770825, 49.2121794553413]}"
18;3036446;18-468138;00;Black Bond Books Ltd;;Issued;2018-01-23T19:38:26+01:00;2018-12-31;Retail Dealer;Books/Stationary;;;632;W BROADWAY;Vancouver;BC;CA;V5Z 1G1;Fairview;6;185;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.118390664582, 49.2629552420781]}"
18;3036448;18-468140;00;Kiehl's Canada Inc;Kiehl's Since 1851;Issued;2017-11-13T17:25:38+01:00;2018-12-31;Retail Dealer;Other;100;Unit;1021;ROBSON ST;Vancouver;BC;CA;V6E 1A9;West End;12;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.12335652139, 49.2840278581377]}"
18;3036455;18-468147;00;Julie Colleen Jackson (Julie Jackson);Jade Peony Floral Design;Pending;;;Retail Dealer;Flowers;;;;;Vancouver;BC;CA;;Marpole;0;;2020-11-01T11:32:29+01:00;
18;3036457;18-468149;00;Rogers Communications Inc;Chat-R;Issued;2017-11-24T17:28:36+01:00;2018-12-31;Retail Dealer;Kiosk - Permanent;B55;Unit;650;W GEORGIA ST;Vancouver;BC;CA;V6B 4P7;Downtown;8;500;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}"
18;3036458;18-468150;00;Express Fashion Apparel Canada Inc;;Gone Out of Business;;;Retail Dealer;Clothing/Shoes;D029;Unit;701;W GEORGIA ST;Vancouver;BC;CA;V7Y 1G5;Downtown;24;;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.117751286267, 49.2834005265727]}"
18;3036467;18-468159;00;Town Shoes Limited;Town Shoes;Issued;2017-11-30T20:12:00+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;;;2867;GRANVILLE ST;Vancouver;BC;CA;V6H 3J4;Fairview;26;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.139114676037, 49.2601744324531]}"
18;3036472;18-468164;00;West Coast Medical Supplies Inc;;Issued;2017-11-12T20:03:36+01:00;2018-12-31;Retail Dealer;Other;;;511;W 57TH AV;Vancouver;BC;CA;V6P 1R8;Oakridge;1;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.119767328984, 49.2202478820265]}"
18;3036474;18-468166;00;(Harbaljinder Sahota);The Ups Store 347;Issued;2017-12-09T21:46:04+01:00;2018-12-31;Retail Dealer;Other;;;6362;FRASER ST;Vancouver;BC;CA;V5W 0A1;Sunset;2;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.090318910646, 49.2267674905243]}"
18;3036476;18-468168;00;Sleep Country Canada Inc;;Issued;2018-04-03T17:55:30+02:00;2018-12-31;Retail Dealer;Furnishings;;;3298;W BROADWAY;Vancouver;BC;CA;V6K 2H4;Kitsilano;2;185;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.176997390372, 49.2639631150333]}"
18;3036480;18-468172;00;Kristy Glass Corporation;Kristy Glass Co;Issued;2017-12-18T20:13:08+01:00;2018-12-31;Retail Dealer;Other;;;3490;E HASTINGS ST;Vancouver;BC;CA;;Hastings-Sunrise;4;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.029093724314, 49.2808510834409]}"
18;3036484;18-468176;00;Game of Phones Telecommunications Limited;Bell Authorized Dealer;Gone Out of Business;2017-11-27T23:27:00+01:00;2018-12-31;Retail Dealer;Other;;;2065;W 41ST AV;Vancouver;BC;CA;V6M 1Y7;Shaughnessy;3;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.153788374559, 49.2348097288663]}"
18;3036490;18-468182;00;JBS Ingel Enterprises Inc;;Issued;2017-11-12T20:09:47+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;200;Unit;1496;CARTWRIGHT ST;Vancouver;BC;CA;V6H 3Y5;Fairview;2;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.135955777519, 49.270120718796]}"
18;3036491;18-468183;00;JBS Ingel Enterprises Ltd;;Issued;2017-11-12T20:09:46+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;207;Unit;1496;CARTWRIGHT ST;Vancouver;BC;CA;V6H 3Y5;Fairview;3;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.135955777519, 49.270120718796]}"
18;3036497;18-468189;00;Damask Designs Inc;;Pending;;;Retail Dealer;Other;;;;;Vancouver;BC;CA;;Dunbar-Southlands;0;;2020-11-01T11:32:29+01:00;
18;3036498;18-468190;00;Marks Work Wearhouse Ltd;;Issued;2018-03-05T21:29:32+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;;;8129;ONTARIO ST;Vancouver;BC;CA;V5X 0A7;Marpole;10;185;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.107442608386, 49.2108943771512]}"
18;3036499;18-468191;00;Williams-Sonoma Canada Inc;;Issued;2017-11-15T18:38:52+01:00;2018-12-31;Retail Dealer;Furnishings;;;2947;GRANVILLE ST;Vancouver;BC;CA;V6H 3J6;Fairview;25;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.139153845993, 49.2592556141567]}"
18;3036501;18-468193;00;Yi Min Du (Yi Du);Vasanni Fashion;Issued;2018-01-02T07:17:45+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;164;Unit;1055;W GEORGIA ST;Vancouver;BC;CA;V6E 3P3;Downtown;2;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.121942956538, 49.2854191488256]}"
18;3036502;18-468194;00;Choices Market Ltd;Choices Floral;Pending;;;Retail Dealer;Flowers;;;2615;W 16TH AV;Vancouver;BC;CA;V6K 3C2;Kitsilano;6;;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.165411116893, 49.2579576909951]}"
18;3036504;18-468196;00;Canada Upholstery Limited;Canada Upholstery;Pending;;;Retail Dealer;Furnishings;;;2153;KINGSWAY;Vancouver;BC;CA;V5N 2T4;Kensington-Cedar Cottage;4;;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.06211583849, 49.24406032208]}"
18;3036505;18-468197;00;Colin Edward Cowan (Colin Cowan);The China Cloud Studios;Issued;2017-11-17T16:58:19+01:00;2018-12-31;Retail Dealer;Art Gallery;;;524;MAIN ST;Vancouver;BC;CA;V6A 2T9;Strathcona;2;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.099271169043, 49.2799512650774]}"
18;3036507;18-468199;00;Yan Danna Wong (Yan Wong);Danna Vision Care;Issued;2017-12-26T01:11:46+01:00;2018-12-31;Retail Dealer;Other;;;5783;VICTORIA DRIVE;Vancouver;BC;CA;V5P 3W5;Victoria-Fraserview;3;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.065966642009, 49.2318031289545]}"
18;3036509;18-468201;00;(Sangmoon Pyo);EBS Book Supply;Issued;2017-12-20T20:41:09+01:00;2018-12-31;Retail Dealer;Books/Stationary;;;3548;W 41ST AV;Vancouver;BC;CA;V6N 3E6;Dunbar-Southlands;2;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.183734100727, 49.2344575173884]}"
18;3036510;18-468202;00;Best Buy Canada Ltd;Best Buy;Issued;2017-11-30T20:07:47+01:00;2018-12-31;Retail Dealer;Electronics;;;8133;ONTARIO ST;Vancouver;BC;CA;V5X 0A7;Marpole;66;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.107442608386, 49.2108943771512]}"
18;3036517;18-468209;00;0830657 BC Ltd;Urban Garage Furniture;Issued;2017-12-29T05:22:14+01:00;2018-12-31;Retail Dealer;Furnishings;;;3640;E HASTINGS ST;Vancouver;BC;CA;V5K 2A9;Hastings-Sunrise;1;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.024578486628, 49.2808508727513]}"
18;3036519;18-468211;00;(Sandra Ladner);Rain On The Wind;Issued;2017-11-12T13:53:29+01:00;2018-12-31;Retail Dealer;Other;;;;;Vancouver;BC;CA;;West Point Grey;1;145;2020-11-01T11:32:29+01:00;
18;3036520;18-468212;00;Lusso Kids Inc;Lussobaby;Issued;2017-11-14T20:24:05+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;;;2699;GRANVILLE ST;Vancouver;BC;CA;V6H 3H2;Fairview;9;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.139049145229, 49.261832418801]}"
18;3036522;18-468214;00;Loft82 Corp;Noul;Issued;2017-11-21T02:34:44+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;;;840;GRANVILLE ST;Vancouver;BC;CA;V6Z 1K3;Downtown;10;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.120413515498, 49.2805822473786]}"
18;3036524;18-468216;00;Rogers Cable Communications Inc;Rogers Plus;Issued;2017-12-14T17:15:41+01:00;2018-12-31;Retail Dealer;Other;;;2097;W BROADWAY;Vancouver;BC;CA;V6J 1Z6;Kitsilano;13;185;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.152543518011, 49.2641151238236]}"
18;3036529;18-468221;00;Global Trade House Corporation;Sofi Interiors;Issued;2017-11-15T20:01:22+01:00;2018-12-31;Retail Dealer;Furnishings;;;1455;W PENDER ST;Vancouver;BC;CA;V6G 2S3;Downtown;3;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.128048712434, 49.2899636860931]}"
18;3036531;18-468223;00;Sio Kuong Lei (Sio Lei);Janet Fashions Co;Issued;2018-01-02T18:12:05+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;;;2454;E HASTINGS ST;Vancouver;BC;CA;V5K 1Z1;Hastings-Sunrise;000;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.055547054251, 49.2808757115906]}"
18;3036532;18-468224;00;Sport Gallery Inc;The Sport Gallery;Issued;2018-01-06T02:10:53+01:00;2018-12-31;Retail Dealer;Art Gallery;105;Unit;1551;JOHNSTON ST;Vancouver;BC;CA;V6H 3R9;Fairview;3;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.134088548504, 49.2718365575468]}"
18;3036535;18-468227;00;Thi Kim Anh Nguyen (Thi Nguyen);Hoang Video Centre;Issued;2017-12-31T00:42:27+01:00;2018-12-31;Retail Dealer;Other;;;1384;KINGSWAY;Vancouver;BC;CA;V5V 3E4;Kensington-Cedar Cottage;0;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.076786810587, 49.2501117963197]}"
18;3036538;18-468230;00;Williams-Sonoma Canada Inc;West Elm Market #6019;Issued;2017-11-15T18:13:27+01:00;2018-12-31;Retail Dealer;Furnishings;;;2915;Granville St;Vancouver;BC;CA;V6H 3J6;Fairview;9;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.139141361391, 49.2595518415956]}"
18;3036540;18-468232;00;(Heather Ross);;Issued;2017-11-13T19:58:00+01:00;2018-12-31;Retail Dealer;Antique Dealer;;;2170;FIR ST;Vancouver;BC;CA;V6J 3B5;Fairview;2;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.14070441827, 49.266467785809]}"
18;3036541;18-468233;00;Duc Minh Steven Tang (Duc Tang);Quill Printing;Issued;2017-12-30T01:29:31+01:00;2018-12-31;Retail Dealer;Other;;;;;Vancouver;BC;CA;;Hastings-Sunrise;1;145;2020-11-01T11:32:29+01:00;
18;3036547;18-468239;00;S O S Ventures Inc;;Issued;2017-12-01T22:35:00+01:00;2018-12-31;Retail Dealer;Clothing/Shoes;301;Unit;1067;GRANVILLE ST;Vancouver;BC;CA;V6Z 1L4;Downtown;1;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.124537914966, 49.2786587178055]}"
18;3036548;18-468240;00;Freedom Mobile Inc;Freedom Mobile;Issued;2017-11-28T02:06:43+01:00;2018-12-31;Retail Dealer;Electronics;;;2932;MAIN ST;Vancouver;BC;CA;V5T 3G3;Mount Pleasant;6;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.100772605815, 49.258766259071]}"
18;3036550;18-468242;00;Radiant Rose Academy Inc;;Issued;2017-11-14T23:58:04+01:00;2018-12-31;Retail Dealer;Other;;;4388;W 10TH AV;Vancouver;BC;CA;V6R 2H7;West Point Grey;6;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.205599542797, 49.2634745977996]}"
18;3036551;18-468243;00;602112 BC Ltd;Prints Charming Framing;Issued;2018-02-10T20:47:28+01:00;2018-12-31;Retail Dealer;Other;;;2560;ARBUTUS ST;Vancouver;BC;CA;V6J 3Y2;Kitsilano;3;185;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.152652873609, 49.2631266758498]}"
18;3036554;18-468246;00;Crocodile Baby Store Ltd;;Issued;2017-12-12T02:40:41+01:00;2018-12-31;Retail Dealer;Other;;;1081;MARINASIDE CRESCENT;Vancouver;BC;CA;V6Z 2Z4;Downtown;2;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.118153190344, 49.2739162610391]}"
18;3036559;18-468251;00;Hakim Optical Laboratory Limited;Hakim Optical;Issued;2017-12-12T20:59:26+01:00;2018-12-31;Retail Dealer;Other;;;1408;KINGSWAY;Vancouver;BC;CA;V5N 2R5;Kensington-Cedar Cottage;000;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.075344373417, 49.2490716024795]}"
18;3036561;18-468253;00;(Kyunghwa Shin);Helena Design House;Pending;;;Retail Dealer;Other;;;;;Vancouver;BC;CA;;Downtown;2;;2020-11-01T11:32:29+01:00;
18;3036564;18-468256;00;(Liza Poziniaz);Giving Gifts;Issued;2017-12-30T18:40:09+01:00;2018-12-31;Retail Dealer;Gifts/Novelties;;;4570;MAIN ST;Vancouver;BC;CA;V5V 3R5;Riley Park;4;145;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.100937886155, 49.2436235527256]}"
18;3036565;18-468257;00;Dharma Dog Daycare Inc;;Pending;;;Retail Dealer;Other;;;1434;E 57TH AV;Vancouver;BC;CA;V5P 2A9;Victoria-Fraserview;0;;2020-11-01T11:32:29+01:00;"{""type"": ""Point"", ""coordinates"": [-123.076476203943, 49.2178601766788]}"
