occupant_code,debtor_number,category_code,category_description,bill_code,utility_type,start_date,end_date,current_read_date,last_read_date,usage_hcf,usage_gallons,net,bill_date,batch_number,street_name,block_address,street_side,zip_code,census_block_id,street_centroid_lat,street_centroid_lon,street_centroid_wkt,street_centroid,street_segment_wkt,id
1,10281,CL,CITY LANDSCAPE,WANR3,W,1991/11/12,,2019/04/22,2019/02/21,31,23188,151.28,2019/04/30,16631,OCEAN PARK BLVD,600BLK OCEAN PARK BLVD,,90405,,,,,,,45637511663112019-04-22
1,10281,CF,CITY FIRE,WAFI7,W,1988/03/30,,2019/06/05,2019/04/04,0,0,420.85,2019/06/10,16849,DONALD DOUGLAS LOOP,3100BLK DONALD DOUGLAS LOOP,,90405,,,,,,,55809011684912019-06-05
1,10281,CL,CITY LANDSCAPE,WANR4,W,2006/07/01,,2019/05/13,2019/03/12,4,2992,19.52,2019/05/23,16758,4TH ST,400BLK 4TH ST,,90402,,,,,,,60174911675812019-05-13
4,39723,SF,SINGLE FAMILY,WASF1,W,2006/07/01,,2019/06/03,2019/04/02,16,11968,58.48,2019/06/10,16845,LINDA LN,3000BLK LINDA LN,,90405,060377022024010,,,,,,43736341684512019-06-03
1,10281,CL,CITY LANDSCAPE,WANR3,W,2003/06/10,,2019/05/07,2019/03/07,30,22440,146.40,2019/05/23,16753,BROADWAY,2800BLK BROADWAY,,90404,,,,,,,14331011675312019-05-07
1,10281,MU,MUNICIPAL,WANR1,W,1999/11/12,,2019/06/09,2019/04/09,0,0,0.00,2019/06/14,16860,OCEAN AVE,600BLK OCEAN AVE,,90403,,,,,,,60184011686012019-06-09
1,10281,CL,CITY LANDSCAPE,WANR1,W,2006/07/01,,2019/06/10,2019/04/09,0,0,0.00,2019/06/14,16860,OCEAN AVE,1200BLK OCEAN AVE,,90401,,,,,,,60203911686012019-06-10
5,32952,CO,COMMERCIAL,WANR2,W,2006/04/25,2019/06/03,2019/06/03,2019/05/02,1,748,4.88,2019/06/04,16786,3RD ST,1200BLK 3RD ST,,90401,,,,,,,2504251678612019-06-03
2,10281,LC,LANDSCAPE COMMERCIAL,WANR4,W,2017/10/03,,2019/06/05,2019/04/04,54,40392,263.52,2019/06/10,16849,DONALD DOUGLAS LP N,2800BLK DONALD DOUGLAS LP N,,90405,,,,,,,44546421684912019-06-05
8,124759,MX,MULTI UNIT DWELLING,WAMF3,W,2016/06/15,,2019/06/17,2019/04/17,150,112200,799.80,2019/06/24,16904,CENTINELA AVE,2600BLK CENTINELA AVE,,90405,060377023001007,,,,,,33049381690412019-06-17
1,45441,CO,COMMERCIAL,HYMTR,W,2017/07/01,,2019/05/31,2019/04/30,2,1496,9.76,2019/06/27,16926,WILSHIRE BLVD,0BLK WILSHIRE BLVD,,90401,,,,,,,99002611692612019-05-31
1,10281,CL,CITY LANDSCAPE,WANR1,W,2000/07/06,,2019/05/08,2019/03/07,8,5984,39.04,2019/05/23,16754,ARIZONA AVE,3200BLK ARIZONA AVE,,90404,,,,,,,17530011675412019-05-08
1,10281,CL,CITY LANDSCAPE,WANR1,W,2000/08/08,,2019/05/15,2019/03/15,2,1496,9.76,2019/05/30,16773,23RD ST,2600BLK 23RD ST,,90405,,,,,,,36609511677312019-05-15
9,72213,CO,COMMERCIAL,WANR4,W,2007/07/12,,2019/06/04,2019/04/03,36,26928,175.68,2019/06/10,16846,NEBRASKA AVE,3000BLK NEBRASKA AVE,,90404,,,,,,,15327591684612019-06-04
1,50837,FI,FIRE,WAFI6,W,2005/09/30,,2019/05/02,2019/03/04,0,0,217.44,2019/05/16,16727,3RD ST,1400BLK 3RD ST,,90401,,,,,,,55008611672712019-05-02
5,78640,FI,FIRE,WAFI6,W,2012/04/11,,2019/04/23,2019/02/21,0,0,217.44,2019/04/30,16631,LINCOLN BLVD,2600BLK LINCOLN BLVD,,90405,,,,,,,55037651663112019-04-23
1,18095,LP,LANDSCAPE PUB SCHOOL,WANR6,W,1993/06/08,,2019/06/12,2019/04/15,18,13464,87.84,2019/06/24,16901,MICHIGAN AVE,400BLK MICHIGAN AVE,,90401,,,,,,,60247011690112019-06-12
1,10281,RW,RECLAIMED WATER,WARW4,W,2016/06/15,,2019/06/13,2019/04/14,0,0,0.00,2019/06/24,16900,DELAWARE AVE,1600BLK DELAWARE AVE,,90404,,,,,,,100059511690012019-06-13
1,10281,CL,CITY LANDSCAPE,WANR2,W,1991/11/12,,2019/06/05,2019/04/04,48,35904,234.24,2019/06/10,16849,OCEAN PARK BLVD,300BLK OCEAN PARK BLVD,,90405,,,,,,,44509411684912019-06-05
5,69597,CO,COMMERCIAL,WANR3,W,2000/06/01,2019/07/31,2019/05/02,2019/03/04,20,14960,97.60,2019/05/16,16727,3RD ST,1400BLK 3RD ST,,90401,,,,,,,2298251672712019-05-02
1,10281,CL,CITY LANDSCAPE,WANR1,W,2008/09/25,,2019/05/14,2019/03/13,46,34408,224.48,2019/05/30,16771,EXPOSITION BLVD,2800BLK EXPOSITION BLVD,,90404,,,,,,,100009511677112019-05-14
1,10281,CL,CITY LANDSCAPE,WANR2,W,1991/08/13,,2019/05/02,2019/03/04,7,5236,34.16,2019/05/16,16727,3RD ST,1200BLK 3RD ST,,90401,,,,,,,2186711672712019-05-02
1,10281,CL,CITY LANDSCAPE,WANR1,W,2003/05/29,,2019/05/08,2019/03/07,0,0,0.00,2019/05/23,16755,26TH ST,600BLK 26TH ST,,90402,,,,,,,18416211675512019-05-08
8,57854,CO,COMMERCIAL,WANR3,W,2001/07/02,,2019/05/02,2019/03/04,24,17952,117.12,2019/05/16,16727,3RD ST,1200BLK 3RD ST,,90401,,,,,,,2190281672712019-05-02
4,67940,CO,COMMERCIAL,WANR3,W,2004/01/12,,2019/05/02,2019/03/04,592,442816,3800.82,2019/05/16,16727,3RD ST,1300BLK 3RD ST,,90401,,,,,,,2448241672712019-05-02
5,23904,SF,SINGLE FAMILY,WASF3,W,1979/02/13,,2019/06/09,2019/04/09,108,80784,708.64,2019/06/14,16860,PALISADES BEACH RD,600BLK PALISADES BEACH RD,,90402,060377013043023,,,,,,1046151686012019-06-09
1,10281,CL,CITY LANDSCAPE,WANR1,W,2000/08/08,,2019/06/19,2019/04/22,95,71060,463.60,2019/06/26,16916,23RD ST,2900BLK 23RD ST,,90405,,,,,,,42291811691612019-06-19
1,10281,CL,CITY LANDSCAPE,WANR3,W,2003/03/06,,2019/06/17,2019/04/17,48,35904,234.24,2019/06/24,16904,PICO BLVD,3100BLK PICO BLVD,,90405,,,,,,,33539911690412019-06-17
1,10281,RW,RECLAIMED WATER,WARW6,W,2006/07/01,,2019/06/13,2019/04/15,1011,756228,4438.29,2019/06/24,16900,15TH ST,1800BLK 15TH ST,,90404,,,,,,,60285911690012019-06-13
1,126715,FI,FIRE,WAFI6,W,2018/06/13,2019/05/02,2019/05/02,2019/03/04,0,0,217.44,2019/05/16,16727,3RD ST,1200BLK 3RD ST,,90401,,,,,,,100073711672712019-05-02
1,10281,CL,CITY LANDSCAPE,WANR1,W,1976/10/15,,2019/05/09,2019/03/11,6,4488,29.28,2019/05/23,16756,LA MESA DR,2500BLK LA MESA DR,,90402,,,,,,,21443111675612019-05-09
2,76123,FI,FIRE,WAFI6,W,2011/02/24,,2019/05/02,2019/03/04,0,0,217.44,2019/05/16,16727,3RD ST,1400BLK 3RD ST,,90401,,,,,,,100006321672712019-05-02
3,10281,MU,MUNICIPAL,WANR4,W,2011/07/28,,2019/05/01,2019/03/04,298,222904,1454.24,2019/05/07,16685,BARNARD WAY,2800BLK BARNARD WAY,,90405,,,,,,,49163931668512019-05-01
1,10281,CL,CITY LANDSCAPE,WANR3,W,2003/03/06,,2019/06/18,2019/04/18,23,17204,112.24,2019/06/26,16914,PICO BLVD,800BLK PICO BLVD,,90405,,,,,,,38338111691412019-06-18
6,82163,CO,COMMERCIAL,WANR3,W,2014/06/09,,2019/05/08,2019/03/07,266,198968,1298.08,2019/05/23,16754,OLYMPIC BLVD,2700BLK OLYMPIC BLVD,,90404,,,,,,,17521561675412019-05-08
5,125767,SF,SINGLE FAMILY,WASF1,W,2017/06/20,,2019/06/03,2019/04/02,0,0,0.00,2019/06/10,16845,MARGARET LN,3000BLK MARGARET LN,,90405,060377022024010,,,,,,43772351684512019-06-03
9,82898,SF,SINGLE FAMILY,WASF2,W,2014/12/18,,2019/06/12,2019/04/11,33,24684,146.20,2019/06/17,16863,11TH ST,500BLK 11TH ST,odd,90402,060377013041032,34.0322818231262,-118.500808359628,POINT (-118.500808359628 34.0322818231262),"(34.0322818231262, -118.500808359628)",,25150591686312019-06-12
1,10281,CL,CITY LANDSCAPE,WANR4,W,2006/07/01,,2019/05/13,2019/03/12,14,10472,68.32,2019/05/23,16758,4TH ST,100BLK 4TH ST,,90402,,,,,,,26237611675812019-05-13
1,10281,CL,CITY LANDSCAPE,WANR1,W,2003/05/16,,2019/05/08,2019/03/07,2,1496,9.76,2019/05/23,16755,26TH ST,300BLK 26TH ST,,90402,,,,,,,18381211675512019-05-08
1,10281,CL,CITY LANDSCAPE,WANR1,W,1985/08/15,,2019/06/10,2019/04/09,0,0,0.00,2019/06/14,16860,CALIFORNIA AVE,100BLK CALIFORNIA AVE,,90403,,,,,,,1002111686012019-06-10
6,80849,SF,SINGLE FAMILY,WASF3,W,2013/03/13,,2019/03/04,2019/01/03,57,42636,313.90,2019/03/14,16272,3RD ST,1400BLK 3RD ST,,90401,,,,,,,2436261627212019-03-04
1,68948,CO,COMMERCIAL,WANR2,W,2003/05/30,,2018/11/05,2018/09/04,79,59092,353.92,2018/11/13,15724,3RD ST,1300BLK 3RD ST,,90401,,,,,,,2241611572412018-11-05
1,10281,CL,CITY LANDSCAPE,WANR2,W,1991/11/12,,2018/12/04,2018/10/03,16,11968,71.68,2018/12/26,15868,OCEAN PARK BLVD,400BLK OCEAN PARK BLVD,,90405,,,,,,,44509511586812018-12-04
1,10281,CL,CITY LANDSCAPE,WANR4,W,2006/07/01,,2019/05/13,2019/03/12,45,33660,219.60,2019/05/23,16758,SAN VICENTE BLVD,100BLK SAN VICENTE BLVD,,90402,,,,,,,26296611675812019-05-13
3,38472,SF,SINGLE FAMILY,WASF1,W,1974/06/26,,2019/06/03,2019/04/02,13,9724,44.72,2019/06/10,16845,LINDA LN,3000BLK LINDA LN,,90405,060377022024010,,,,,,43764331684512019-06-03
1,10281,CL,CITY LANDSCAPE,WANR2,W,2006/07/01,,2019/06/16,2019/04/17,0,0,0.00,2019/06/24,16905,17TH ST,2500BLK 17TH ST,,90405,,,,,,,60302911690512019-06-16
3,127427,FI,FIRE,WAFI6,W,2019/01/31,,2019/05/02,2019/03/04,0,0,217.44,2019/05/16,16727,3RD ST,1400BLK 3RD ST,,90401,,,,,,,55974031672712019-05-02
7,65325,SF,SINGLE FAMILY,WASF2,W,2015/05/15,,2019/03/11,2019/01/09,16,11968,58.48,2019/03/21,16302,20TH ST,200BLK 20TH ST,odd,90402,060377012014001,34.0432631158482,-118.497600253461,POINT (-118.497600253461 34.0432631158482),"(34.0432631158482, -118.497600253461)",,20330071630212019-03-11
3,69144,MX,MULTI UNIT DWELLING,WAMF4,W,1979/10/17,,2019/06/10,2019/04/09,138,103224,540.08,2019/06/14,16860,PALISADES BEACH RD,700BLK PALISADES BEACH RD,,90402,060377013043023,,,,,,1066131686012019-06-10
7,65325,SF,SINGLE FAMILY,WASF2,W,2015/05/15,,2018/11/12,2018/09/10,39,29172,162.49,2018/11/19,15748,20TH ST,200BLK 20TH ST,odd,90402,060377012014001,34.0432631158482,-118.497600253461,POINT (-118.497600253461 34.0432631158482),"(34.0432631158482, -118.497600253461)",,20330071574812018-11-12
1,10281,CL,CITY LANDSCAPE,WANR1,W,2008/09/25,,2019/05/14,2019/03/13,0,0,0.00,2019/05/30,16771,YORKSHIRE AVE,1800BLK YORKSHIRE AVE,,90404,,,,,,,100009111677112019-05-14
2,10281,CO,COMMERCIAL,WANR4,W,2017/10/03,,2019/06/05,2019/04/04,53,39644,258.64,2019/06/10,16849,DONALD DOUGLAS LP N,2800BLK DONALD DOUGLAS LP N,,90405,,,,,,,44544421684912019-06-05
1,36693,MX,MULTI UNIT DWELLING,WAMF3,W,2006/07/01,,2019/06/17,2019/04/17,57,42636,211.56,2019/06/24,16904,CENTINELA AVE,2600BLK CENTINELA AVE,,90405,060377023001007,,,,,,33041311690412019-06-17
1,71149,CO,COMMERCIAL,WANR5,W,2006/07/01,,2019/04/09,2019/02/07,597,446556,2913.36,2019/04/29,16623,PALISADES BEACH RD,200BLK PALISADES BEACH RD,,90402,060377013043023,,,,,,60209911662312019-04-09
1,10281,CL,CITY LANDSCAPE,WANR2,W,1991/11/12,,2019/04/04,2019/02/04,26,19448,126.88,2019/04/10,16422,OCEAN PARK BLVD,300BLK OCEAN PARK BLVD,,90405,,,,,,,44509411642212019-04-04
1,10281,CL,CITY LANDSCAPE,WANR1,W,2008/09/25,,2019/03/12,2019/01/14,0,0,0.00,2019/03/26,16328,EXPOSITION BLVD,3300BLK EXPOSITION BLVD,,90404,,,,,,,100009411632812019-03-12
1,10281,RW,RECLAIMED WATER,WARW6,W,2006/07/01,,2019/04/15,2019/02/12,498,372504,2186.22,2019/04/23,16592,15TH ST,1800BLK 15TH ST,,90404,,,,,,,60285911659212019-04-15
1,10281,CL,CITY LANDSCAPE,WANR1,W,2003/07/29,,2019/03/21,2019/01/18,6,4488,29.28,2019/03/26,16336,WILSHIRE BLVD,1500BLK WILSHIRE BLVD,,90403,,,,,,,9130111633612019-03-21
2,10281,MU,MUNICIPAL,WANR1,W,1991/10/02,,2019/05/01,2019/03/04,0,0,0.00,2019/05/16,16727,3RD CT,1300BLK 3RD CT,,90401,,,,,,,2175721672712019-05-01
5,126464,FI,FIRE,WAFI7,W,2018/01/03,,2019/05/02,2019/03/04,0,0,420.85,2019/05/16,16727,3RD ST,1200BLK 3RD ST,,90401,,,,,,,55028551672712019-05-02
1,10281,CL,CITY LANDSCAPE,WANR2,W,2003/07/29,,2019/03/25,2019/01/23,18,13464,87.84,2019/03/26,16335,WILSHIRE BLVD,2100BLK WILSHIRE BLVD,,90403,,,,,,,11591811633512019-03-25
1,10281,CL,CITY LANDSCAPE,WANR2,W,2001/09/28,,2019/05/07,2019/03/06,11,8228,53.68,2019/05/16,16732,MONTANA AVE,2200BLK MONTANA AVE,,90403,,,,,,,12001111673212019-05-07
5,10132,SF,SINGLE FAMILY,WASF2,W,1980/11/03,,2019/05/13,2019/03/12,14,10472,48.16,2019/05/23,16758,4TH ST,600BLK 4TH ST,even,90402,060377013043010,34.0258447458665,-118.506169236496,POINT (-118.506169236496 34.0258447458665),"(34.0258447458665, -118.506169236496)",,26679851675812019-05-13
3,67627,OC,OUTSIDE CITY,WASF2,W,2006/07/01,,2019/05/08,2019/03/07,37,27676,166.84,2019/05/23,16755,BRISTOL AVE,700BLK BRISTOL AVE,,90403,,,,,,,18133831675512019-05-08
1,10281,RW,RECLAIMED WATER,WARW4,W,2006/07/01,,2019/02/12,2018/12/13,0,0,0.00,2019/02/26,16174,OLYMPIC BLVD,1000BLK OLYMPIC BLVD,,90404,,,,,,,27463211617412019-02-12
9,127075,CO,COMMERCIAL,WANR1,W,2018/09/04,,2019/05/02,2019/03/04,2,1496,9.76,2019/05/16,16727,3RD ST,1200BLK 3RD ST,,90401,,,,,,,2508291672712019-05-02
1,10281,CL,CITY LANDSCAPE,WANR1,W,2008/09/25,,2019/05/14,2019/03/13,0,0,0.00,2019/05/30,16771,DORCHESTER AVE,1900BLK DORCHESTER AVE,,90404,,,,,,,100009811677112019-05-14
4,52465,CO,COMMERCIAL,WANR2,W,2015/08/03,,2019/05/02,2019/03/04,8,5984,39.04,2019/05/16,16727,3RD ST,1200BLK 3RD ST,,90401,,,,,,,2500241672712019-05-02
1,10281,CL,CITY LANDSCAPE,WANR2,W,2014/11/10,,2019/05/14,2019/03/13,13,9724,63.44,2019/05/30,16771,20TH ST,1600BLK 20TH ST,,90404,,,,,,,100050011677112019-05-14
1,10281,CL,CITY LANDSCAPE,WANR3,W,2003/03/06,,2019/04/17,2019/02/14,19,14212,92.72,2019/04/23,16595,PICO BLVD,3100BLK PICO BLVD,,90405,,,,,,,33539911659512019-04-17
10,127089,CO,COMMERCIAL,WANR1,W,2018/09/27,,2019/05/02,2019/03/04,12,8976,58.56,2019/05/16,16727,3RD ST,1300BLK 3RD ST,,90401,,,,,,,24562101672712019-05-02
4,45442,TX,TRIPLEX,WAMF1,W,1975/11/18,,2019/04/09,2019/02/07,21,15708,87.72,2019/04/17,16498,SEAVIEW TERR,0BLK SEAVIEW TERR,,90401,,,,,,,1314141649812019-04-09
1,10281,CL,CITY LANDSCAPE,WANR3,W,1985/11/01,,2019/05/13,2019/03/12,6,4488,29.28,2019/05/23,16758,4TH ST,600BLK 4TH ST,,90402,,,,,,,26681611675812019-05-13
1,18095,PS,PUBLIC SCHOOL,WANR4,W,2006/07/01,,2019/04/15,2019/02/12,44,32912,214.72,2019/04/23,16591,MICHIGAN AVE,500BLK MICHIGAN AVE,,90401,,,,,,,60248911659112019-04-15
9,123474,SF,SINGLE FAMILY,WASF3,W,2015/05/28,,2019/04/08,2019/02/07,22,16456,89.44,2019/04/17,16498,PALISADES BEACH RD,1300BLK PALISADES BEACH RD,,90401,060377019023036,,,,,,1154191649812019-04-08
1,10281,CL,CITY LANDSCAPE,WANR4,W,1986/01/17,,2019/05/01,2019/03/01,574,429352,2801.12,2019/05/07,16685,BARNARD WAY,2900BLK BARNARD WAY,,90405,,,,,,,49165911668512019-05-01
1,10281,CL,CITY LANDSCAPE,WANR1,W,2000/08/08,,2019/03/18,2019/01/16,2,1496,9.76,2019/03/26,16331,PEARL ST,800BLK PEARL ST,,90405,,,,,,,39013511633112019-03-18
14,80148,CO,COMMERCIAL,WANR1,W,2012/09/10,,2019/05/02,2019/03/04,2,1496,9.76,2019/05/16,16727,3RD ST,1300BLK 3RD ST,,90401,,,,,,,24522141672712019-05-02
1,10491,RW,RECLAIMED WATER,WARW2,W,2015/02/23,,2019/05/14,2019/03/13,66,49368,289.74,2019/05/30,16771,OLYMPIC BLVD,2200BLK OLYMPIC BLVD,,90404,,,,,,,100052111677112019-05-14
1,10281,CL,CITY LANDSCAPE,WANR1,W,2000/08/08,,2019/05/15,2019/03/15,33,24684,161.04,2019/05/30,16773,CLOVERFIELD BLVD,2300BLK CLOVERFIELD BLVD,,90405,,,,,,,36352011677312019-05-15
7,72648,CO,COMMERCIAL,WANR1,W,2008/02/13,,2019/05/02,2019/03/04,142,106216,692.96,2019/05/16,16727,3RD ST,1200BLK 3RD ST,,90401,,,,,,,2197271672712019-05-02
2,10281,CO,COMMERCIAL,WANR4,W,2017/10/03,,2019/04/04,2019/02/04,5,3740,24.40,2019/04/10,16422,DONALD DOUGLAS LP N,2800BLK DONALD DOUGLAS LP N,,90405,,,,,,,44545421642212019-04-04
13,124318,CO,COMMERCIAL,WANR4,W,2016/02/04,,2019/05/02,2019/03/04,78,58344,380.64,2019/05/16,16727,3RD ST,1300BLK 3RD ST,,90401,,,,,,,608990131672712019-05-02
1,10281,MU,MUNICIPAL,WANR1,W,2002/03/07,,2019/04/09,2019/02/07,3,2244,14.64,2019/04/17,16498,BROADWAY,100BLK BROADWAY,,90401,,,,,,,1457511649812019-04-09
1,10281,CL,CITY LANDSCAPE,WANR1,W,2011/06/09,,2019/04/18,2019/02/19,2,1496,9.76,2019/04/30,16630,WILSON PL,800BLK WILSON PL,,90405,,,,,,,100027511663012019-04-18
1,10281,CL,CITY LANDSCAPE,WANR4,W,2006/07/01,,2019/04/08,2019/02/06,4,2992,19.52,2019/04/17,16496,SAN VICENTE BLVD,1800BLK SAN VICENTE BLVD,,90402,,,,,,,22044211649612019-04-08
1,10281,CL,CITY LANDSCAPE,WANR3,W,2001/10/04,,2019/05/01,2019/03/04,56,41888,273.28,2019/05/07,16684,NEILSON WAY,2300BLK NEILSON WAY,,90405,,,,,,,50371711668412019-05-01
8,126298,CO,COMMERCIAL,WANR1,W,2018/01/08,2019/08/02,2019/05/14,2019/03/13,0,0,0.00,2019/05/30,16771,MICHIGAN AVE,2400BLK MICHIGAN AVE,,90404,,,,,,,32199381677112019-05-14
7,68609,OC,OUTSIDE CITY,WASF2,W,1985/07/01,,2019/05/08,2019/03/07,26,19448,110.08,2019/05/23,16755,BRISTOL AVE,700BLK BRISTOL AVE,,90403,,,,,,,18139871675512019-05-08
2,63550,FI,FIRE,WAFI6,W,2004/02/25,,2019/05/02,2019/03/04,0,0,217.44,2019/05/16,16727,3RD ST,1400BLK 3RD ST,,90401,,,,,,,55974121672712019-05-02
4,127388,FI,FIRE,WAFI6,W,2019/01/03,,2019/05/02,2019/03/04,0,0,217.44,2019/05/16,16727,3RD ST,1300BLK 3RD ST,,90401,,,,,,,55102241672712019-05-02
1,10281,CL,CITY LANDSCAPE,WANR3,W,2003/03/10,,2019/05/14,2019/03/14,32,23936,156.16,2019/05/30,16772,PICO BLVD,2500BLK PICO BLVD,,90405,,,,,,,35612011677212019-05-14
1,14991,FI,FIRE,WAFI5,W,1985/05/07,,2019/05/02,2019/03/04,0,0,136.04,2019/05/16,16727,3RD ST,1300BLK 3RD ST,,90401,,,,,,,55731011672712019-05-02
1,10281,CL,CITY LANDSCAPE,WANR3,W,2008/10/27,,2019/05/08,2019/03/07,3,2244,14.64,2019/05/23,16754,COLORADO AVE,3200BLK COLORADO AVE,,90404,,,,,,,100011811675412019-05-08
5,126668,SF,SINGLE FAMILY,WASF2,W,2018/05/17,,2019/04/09,2019/02/07,7,5236,24.08,2019/04/17,16498,OCEAN FRONT WALK,1200BLK OCEAN FRONT WALK,,90401,,,,,,,1129151649812019-04-09
7,74585,CO,COMMERCIAL,WANR2,W,2010/02/01,,2019/05/02,2019/03/04,0,0,0.00,2019/05/16,16727,3RD ST,1200BLK 3RD ST,,90401,,,,,,,2188271672712019-05-02
1,16198,FI,FIRE,WAFI6,W,1998/07/16,2019/07/31,2019/05/02,2019/03/04,0,0,217.44,2019/05/16,16727,3RD ST,1400BLK 3RD ST,,90401,,,,,,,55008711672712019-05-02
5,24184,SF,SINGLE FAMILY,WASF2,W,1993/08/17,,2019/05/09,2019/03/11,33,24684,146.20,2019/05/23,16757,20TH ST,200BLK 20TH ST,even,90402,060377012014002,34.0432631158482,-118.497600253461,POINT (-118.497600253461 34.0432631158482),"(34.0432631158482, -118.497600253461)",,20306051675712019-05-09
3,22245,CO,COMMERCIAL,WANR3,W,2002/08/16,,2019/05/02,2019/03/04,20,14960,97.60,2019/05/16,16727,3RD ST,1300BLK 3RD ST,,90401,,,,,,,2449231672712019-05-02
1,10281,CL,CITY LANDSCAPE,WANR1,W,2000/08/08,,2019/05/15,2019/03/15,1,748,4.88,2019/05/30,16773,CLOVERFIELD BLVD,2200BLK CLOVERFIELD BLVD,,90405,,,,,,,36404011677312019-05-15
1,10281,MU,MUNICIPAL,WANR5,W,2006/07/01,,2019/04/09,2019/02/07,203,151844,990.64,2019/04/17,16498,OCEAN AVE,1500BLK OCEAN AVE,,90401,,,,,,,60204911649812019-04-09
1,10281,CL,CITY LANDSCAPE,WANR1,W,2008/09/25,,2019/05/14,2019/03/12,0,0,0.00,2019/05/30,16771,EXPOSITION BLVD,3300BLK EXPOSITION BLVD,,90404,,,,,,,100009411677112019-05-14
1,18095,LP,LANDSCAPE PUB SCHOOL,WANR6,W,1993/06/08,,2019/04/15,2019/02/12,4,2992,19.52,2019/04/23,16591,MICHIGAN AVE,400BLK MICHIGAN AVE,,90401,,,,,,,60247011659112019-04-15
1,10281,CL,CITY LANDSCAPE,WANR4,W,1986/07/31,,2019/04/23,2019/02/21,36,26928,175.68,2019/04/30,16631,4TH ST,2300BLK 4TH ST,,90405,,,,,,,45039511663112019-04-23
1,10281,CL,CITY LANDSCAPE,WANR4,W,1996/01/03,,2019/05/13,2019/03/12,11,8228,53.68,2019/05/23,16758,4TH ST,300BLK 4TH ST,,90402,,,,,,,26341611675812019-05-13
5,63106,FI,FIRE,WAFI7,W,2012/07/23,,2019/05/02,2019/03/04,0,0,420.85,2019/05/16,16727,3RD ST,1400BLK 3RD ST,,90401,,,,,,,55728051672712019-05-02
4,26586,FI,FIRE,WAFI6,W,2016/04/07,,2019/05/02,2019/03/04,0,0,217.44,2019/05/16,16727,3RD ST,1400BLK 3RD ST,,90401,,,,,,,55004641672712019-05-02
4,69114,CO,COMMERCIAL,WANR2,W,2005/12/27,,2019/05/02,2019/03/04,42,31416,204.96,2019/05/16,16727,3RD ST,1400BLK 3RD ST,,90401,,,,,,,2228141672712019-05-02
1,21980,CO,COMMERCIAL,WANR3,W,2006/07/01,,2019/05/02,2019/03/04,182,136136,888.16,2019/05/16,16727,3RD ST,1300BLK 3RD ST,,90401,,,,,,,2466211672712019-05-02
12,39405,CO,COMMERCIAL,WANR3,W,2018/12/17,,2019/05/02,2019/03/04,0,0,0.00,2019/05/16,16727,3RD ST,1200BLK 3RD ST,,90401,,,,,,,24962121672712019-05-02
7,63993,CO,COMMERCIAL,WANR2,W,1995/02/20,,2019/05/02,2019/03/04,11,8228,53.68,2019/05/16,16727,3RD ST,1400BLK 3RD ST,,90401,,,,,,,2282271672712019-05-02
1,10281,CL,CITY LANDSCAPE,WANR1,W,2000/08/08,,2019/05/15,2019/03/15,4,2992,19.52,2019/05/30,16773,23RD ST,2100BLK 23RD ST,,90405,,,,,,,36408011677312019-05-15
6,80547,SF,SINGLE FAMILY,WASF2,W,2013/01/03,,2019/04/08,2019/02/06,32,23936,141.04,2019/04/17,16497,16TH ST,400BLK 16TH ST,,90402,060377012015003,,,,,,23336361649712019-04-08
5,82554,OC,OUTSIDE CITY,,W,2014/10/06,,2019/05/08,2019/03/07,31,23188,121.88,2019/05/23,16755,MONTANA AVE,12700BLK MONTANA AVE,,90403,,,,,,,18153851675512019-05-08
1,10281,CL,CITY LANDSCAPE,WANR1,W,2000/03/22,,2019/03/18,2019/01/16,6,4488,29.28,2019/03/26,16331,PEARL ST,1300BLK PEARL ST,,90405,,,,,,,39158211633112019-03-18
1,10281,CF,CITY FIRE,WAFI8,W,1984/06/01,,2019/05/13,2019/03/13,0,0,664.94,2019/05/23,16759,OLYMPIC BLVD,600BLK OLYMPIC BLVD,,90401,,,,,,,55706511675912019-05-13
1,14371,FY,STATE FREEWAY,WANR5,W,1993/07/19,,2019/04/15,2019/02/12,226,169048,1102.88,2019/04/23,16591,SANTA MONICA FWY,1100BLK SANTA MONICA FWY,,90401,,,,,,,60897011659112019-04-15
5,81252,FI,FIRE,WAFI6,W,2011/02/01,,2019/05/02,2019/03/04,0,0,217.44,2019/05/16,16727,3RD ST,1400BLK 3RD ST,,90401,,,,,,,55607051672712019-05-02
5,127388,CO,COMMERCIAL,WANR3,W,2019/01/03,,2019/05/02,2019/03/04,2,1496,9.76,2019/06/06,16825,3RD ST,1300BLK 3RD ST,,90401,,,,,,,2472251682512019-05-02
9,74483,OC,OUTSIDE CITY,WASF1,W,2009/12/11,,2019/05/08,2019/03/07,32,23936,141.04,2019/05/23,16755,MONTANA AVE,12600BLK MONTANA AVE,,90403,,,,,,,18175891675512019-05-08
5,53874,CO,COMMERCIAL,WANR3,W,1984/07/20,,2019/05/02,2019/03/04,17,12716,82.96,2019/05/16,16727,3RD ST,1400BLK 3RD ST,,90401,,,,,,,2424251672712019-05-02
5,81886,OC,OUTSIDE CITY,WASF1,W,2014/02/18,,2019/05/08,2019/03/07,26,19448,110.08,2019/05/23,16755,BRISTOL AVE,700BLK BRISTOL AVE,,90403,,,,,,,18151851675512019-05-08
