Incident Number,Highest Offense Description,Highest Offense Code,Family Violence,Occurred Date Time,Occurred Date,Occurred Time,Report Date Time,Report Date,Report Time,Location Type,Address,Zip Code,Council District,APD Sector,APD District,PRA,Census Tract,Clearance Status,Clearance Date,UCR Category,Category Description,X-coordinate,Y-coordinate,Latitude,Longitude,Location
20041050435,WARRANT ARREST NON TRAFFIC,3442,N,04/14/2004 08:18:00 AM,04/14/2004,818,04/14/2004 08:18:00 AM,04/14/2004,818,,1500 E RIVERSIDE DR,78741,9,HE,2,441,,C,04/28/2004,,,3117897,3117897,30.24708096,-97.73201607,"(30.24708096, -97.73201607)"
20195024957,FRAUD - OTHER,1199,N,06/15/2019 12:00:00 AM,06/15/2019,0,06/18/2019 03:06:00 PM,06/18/2019,1506,RESIDENCE / HOME,9006 CHISHOLM LN,78748,5,FR,3,536,24.23,N,06/19/2019,,,3093745,3093745,30.17857518,-97.81031508,"(30.17857518, -97.81031508)"
20152040835,CUSTODY ARREST TRAFFIC WARR,3722,N,07/23/2015 11:45:00 AM,07/23/2015,1145,07/23/2015 11:59:00 AM,07/23/2015,1159,STREETS / HWY / ROAD / ALLEY,7600 N IH 35 SVRD NB,78752,4,ID,1,265,,,,,,3127143,3127143,30.33793108,-97.7002488,"(30.33793108, -97.7002488)"
20071400478,PUBLIC INTOXICATION,2300,N,05/20/2007 03:55:00 AM,05/20/2007,355,05/20/2007 03:55:00 AM,05/20/2007,355,PARKING LOTS / GARAGE,1916 E RIVERSIDE DR,78741,3,HE,2,441,,,,,,3119277,3119277,30.24263252,-97.72776448,"(30.24263252, -97.72776448)"
20123610963,CRIMINAL MISCHIEF,1400,N,12/26/2012 04:35:00 PM,12/26/2012,1635,12/26/2012 04:35:00 PM,12/26/2012,1635,STREETS / HWY / ROAD / ALLEY,400 BLOCK COLORADO ST,78701,9,GE,1,380,,C,01/05/2013,,,3113624,3113624,30.26684977,-97.74502235,"(30.26684977, -97.74502235)"
20112390065,FAMILY DISTURBANCE,3400,N,08/27/2011 12:22:00 AM,08/27/2011,22,08/27/2011 12:22:00 AM,08/27/2011,22,RESIDENCE / HOME,3606 THOMPSON ST,78702,3,CH,2,423,,N,09/26/2011,,,3128612,3128612,30.26613233,-97.6975525,"(30.26613233, -97.6975525)"
20081210647,INJURY TO CHILD,2011,N,04/30/2008 10:15:00 AM,04/30/2008,1015,04/30/2008 10:15:00 AM,04/30/2008,1015,RESIDENCE / HOME,6118 FAIRWAY ST,78741,3,HE,3,443,,N,08/19/2008,,,3127179,3127179,30.22900387,-97.70310447,"(30.22900387, -97.70310447)"
20063240561,CRIMINAL MISCHIEF,1400,N,11/20/2006 09:00:00 AM,11/20/2006,900,11/20/2006 09:40:00 AM,11/20/2006,940,PARKING LOTS / GARAGE,1211 CORONA DR,78723,4,ID,5,48,,,12/22/2006,,,3125896,3125896,30.31258548,-97.7048934,"(30.31258548, -97.7048934)"
20142970083,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,10/24/2014 12:48:00 AM,10/24/2014,48,10/24/2014 12:48:00 AM,10/24/2014,48,RESIDENCE / HOME,2512 HIDALGO ST,78702,3,CH,1,419,,C,10/26/2014,,,3123706,3123706,30.25959541,-97.71327449,"(30.25959541, -97.71327449)"
20201530887,FAMILY DISTURBANCE,3400,N,06/01/2020 02:02:00 PM,06/01/2020,1402,06/01/2020 02:02:00 PM,06/01/2020,1402,RESIDENCE / HOME,2302 SWEET CLOVER DR,78745,5,FR,1,525,17.28,,,,,3090537,3090537,30.19036406,-97.82016354,"(30.19036406, -97.82016354)"
20201530201,BURGLARY NON RESIDENCE,502,N,06/01/2020 03:22:00 AM,06/01/2020,322,06/01/2020 03:22:00 AM,06/01/2020,322,DRUG STORE / DR. OFFICE / HOSPITAL,1909 1/2 E 38TH ST,78723,1,BA,4,900,3,N,06/03/2020,220,Burglary,3125696,3125696,30.28768858,-97.70620522,"(30.28768858, -97.70620522)"
2010762342,DWI,2100,N,03/17/2010 11:19:00 PM,03/17/2010,2319,03/17/2010 11:19:00 PM,03/17/2010,2319,STREETS / HWY / ROAD / ALLEY,200 S 1ST ST,78704,9,DA,1,438,,C,03/27/2010,,,3112403,3112403,30.26047353,-97.74906174,"(30.26047353, -97.74906174)"
20191481043,TERRORISTIC THREAT-FAM/DAT VIO,2704,Y,05/28/2019 02:00:00 PM,05/28/2019,1400,05/28/2019 11:16:00 PM,05/28/2019,2316,RESIDENCE / HOME,12423 THOMPKINS DR,78753,7,ED,6,206,18.39,N,06/18/2019,,,3141094,3141094,30.39311324,-97.65447982,"(30.39311324, -97.65447982)"
20195033985,BURGLARY OF VEHICLE,601,N,08/17/2019 12:34:00 PM,08/17/2019,1234,08/19/2019 12:34:00 PM,08/19/2019,1234,RESIDENCE / HOME,608 E 48TH ST,78751,9,BA,5,320,3.04,N,08/20/2019,23F,Theft,3121046,3121046,30.30978244,-97.72034383,"(30.30978244, -97.72034383)"
20195024690,DEBIT CARD ABUSE,1108,N,06/15/2019 03:00:00 PM,06/15/2019,1500,06/17/2019 08:32:00 AM,06/17/2019,832,RESIDENCE / HOME,13355 N US 183 HWY NB,78729,6,AD,4,162,204.06,N,06/18/2019,,,3099043,3099043,30.44450817,-97.78653519,"(30.44450817, -97.78653519)"
20195041541,THEFT OF BICYCLE,609,N,10/05/2019 09:00:00 AM,10/05/2019,900,10/08/2019 10:28:00 AM,10/08/2019,1028,RESIDENCE / HOME,5107 LERALYNN ST,78751,9,ID,6,653,,N,10/08/2019,23H,Theft,3119310,3119310,30.3172256,-97.72564565,"(30.3172256, -97.72564565)"
20191600894,FAMILY DISTURBANCE,3400,N,06/09/2019 02:33:00 PM,06/09/2019,1433,06/09/2019 02:33:00 PM,06/09/2019,1433,RESIDENCE / HOME,4701 BORAGE DR,78744,2,FR,8,530,24.3,,,,,3110476,3110476,30.17421136,-97.7574684,"(30.17421136, -97.7574684)"
20191681367,EVADING / FOOT,2723,N,06/17/2019 05:46:00 PM,06/17/2019,1746,06/17/2019 05:46:00 PM,06/17/2019,1746,STREETS / HWY / ROAD / ALLEY,4600 BLOCK REYES ST,78721,1,CH,5,397,21.1,C,06/18/2019,,,3131171,3131171,30.2751904,-97.68919625,"(30.2751904, -97.68919625)"
20175015757,THEFT,600,N,04/14/2017 12:00:00 PM,04/14/2017,1200,04/17/2017 03:01:00 PM,04/17/2017,1501,CONSTRUCTION SITE,1506 FRONTIER VALLEY DR,78741,3,HE,5,444,,N,04/24/2017,23H,Theft,3129972,3129972,30.22607869,-97.69433822,"(30.22607869, -97.69433822)"
20065067332,BURGLARY OF RESIDENCE,500,N,12/23/2006 06:00:00 AM,12/23/2006,600,12/23/2006 01:04:00 PM,12/23/2006,1304,RESIDENCE / HOME,1008 REINLI ST,78723,4,ID,5,292,,,12/27/2006,220,Burglary,3125424,3125424,30.31830072,-97.70623405,"(30.31830072, -97.70623405)"
20071540999,AUTO THEFT,700,N,06/02/2007 10:00:00 PM,06/02/2007,2200,06/03/2007 08:13:00 AM,06/03/2007,813,STREETS / HWY / ROAD / ALLEY,6800 BLOCK RACCOON RUN,78736,8,DA,6,68,,C,06/08/2007,240,Auto Theft,3067708,3067708,30.24529409,-97.89104944,"(30.24529409, -97.89104944)"
2020611541,BURGLARY OF RESIDENCE,500,N,03/01/2020 08:28:00 PM,03/01/2020,2028,03/01/2020 10:25:00 PM,03/01/2020,2225,RESIDENCE / HOME,7716 YAUPON DR,78759,10,AD,7,189,,N,03/04/2020,220,Burglary,3101698,3101698,30.41769033,-97.77881833,"(30.41769033, -97.77881833)"
20041640498,BURGLARY OF COIN-OP MACHINE,602,N,06/11/2004 04:45:00 PM,06/11/2004,1645,06/12/2004 05:21:00 AM,06/12/2004,521,GOVERNMENT / PUBLIC BUILDING,2418 SPRING LN,78703,10,BA,7,354,,C,06/29/2004,23E,Theft,3106487,3106487,30.29734939,-97.76682494,"(30.29734939, -97.76682494)"
2019151356,ONLINE SOLICITATION OF A MINOR,2612,N,01/15/2019 08:01:00 PM,01/15/2019,2001,01/15/2019 08:01:00 PM,01/15/2019,2001,RESIDENCE / HOME,1107 N MEADOWS DR,78758,4,ED,1,239,,N,09/06/2019,,,3127964,3127964,30.37696327,-97.69657872,"(30.37696327, -97.69657872)"
20112851257,CHILD ENDANGERMENT- ABANDONMEN,2010,N,10/12/2011 04:40:00 PM,10/12/2011,1640,10/12/2011 06:36:00 PM,10/12/2011,1836,RESIDENCE / HOME,1601 E ANDERSON LN SVRD EB,78752,1,ID,2,266,,N,10/13/2011,,,3132148,3132148,30.3312821,-97.68456126,"(30.3312821, -97.68456126)"
20195025003,IDENTITY THEFT,4022,N,06/13/2019 06:51:00 PM,06/13/2019,1851,06/18/2019 06:51:00 PM,06/18/2019,1851,RESIDENCE / HOME,6014 RICKERHILL LN,78739,8,DA,8,54,17.7,N,06/19/2019,,,3068677,3068677,30.18804712,-97.88942876,"(30.18804712, -97.88942876)"
2017231780,THEFT,600,N,01/23/2017 10:29:00 PM,01/23/2017,2229,01/24/2017 12:19:00 AM,01/24/2017,19,STREETS / HWY / ROAD / ALLEY,100 RADAM LN,78745,3,DA,3,491,,C,03/20/2017,23H,Theft,3107610,3107610,30.2216571,-97.76527968,"(30.2216571, -97.76527968)"
20115032841,BURGLARY OF RESIDENCE,500,N,07/05/2011 10:30:00 PM,07/05/2011,2230,07/05/2011 11:14:00 PM,07/05/2011,2314,RESIDENCE / HOME,2522 CHAPARRAL TRL,78744,2,FR,5,493,,N,07/12/2011,220,Burglary,3113583,3113583,30.19506921,-97.74707516,"(30.19506921, -97.74707516)"
2004971056,TERRORISTIC THREAT-FAM/DAT VIO,2704,N,04/06/2004 11:15:00 AM,04/06/2004,1115,04/06/2004 04:40:00 PM,04/06/2004,1640,RESIDENCE / HOME,1909 S L DAVIS AVE,78702,1,CH,2,414,,O,05/10/2004,,,3121991,3121991,30.27066319,-97.7184083,"(30.27066319, -97.7184083)"
20112661648,HARASSMENT,2703,N,09/23/2011 07:01:00 PM,09/23/2011,1901,09/23/2011 07:01:00 PM,09/23/2011,1901,RESIDENCE / HOME,5110 PROVENCIAL DR,78724,1,CH,6,301,,N,01/10/2012,,,3139527,3139527,30.2864422,-97.66240643,"(30.2864422, -97.66240643)"
20123370821,DISTURBANCE - OTHER,3401,N,12/02/2012 11:00:00 AM,12/02/2012,1100,12/02/2012 11:48:00 AM,12/02/2012,1148,STREETS / HWY / ROAD / ALLEY,1606 PLEASANT CV,78754,1,ED,3,253,,N,01/01/2013,,,3134961,3134961,30.34343708,-97.67530737,"(30.34343708, -97.67530737)"
20195033927,BURGLARY OF VEHICLE,601,N,08/19/2019 04:00:00 AM,08/19/2019,400,08/19/2019 09:46:00 AM,08/19/2019,946,RESIDENCE / HOME,10000 N LAMAR BLVD,78758,4,ED,1,239,18.22,N,08/20/2019,23F,Theft,3128495,3128495,30.36926216,-97.69510501,"(30.36926216, -97.69510501)"
20102021126,SEXUAL ASSAULT OF CHILD/OBJECT,1707,N,08/15/2009 12:00:00 AM,08/15/2009,0,07/21/2010 01:26:00 PM,07/21/2010,1326,RESIDENCE / HOME,13200 BLOCK SAXBY CT,78729,6,AD,5,153,,N,12/01/2010,11C,Rape,0,0,,,
20052451668,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,09/02/2005 03:30:00 PM,09/02/2005,1530,09/02/2005 06:19:00 PM,09/02/2005,1819,RESIDENCE / HOME,2600 EUCLID AVE,78704,3,DA,2,475,,,10/05/2005,,,3109738,3109738,30.2377373,-97.7581116,"(30.2377373, -97.7581116)"
20105035496,CRIMINAL MISCHIEF,1400,N,07/08/2006 12:00:00 PM,07/08/2006,1200,07/08/2010 01:34:00 PM,07/08/2010,1334,RESIDENCE / HOME,8601 SOHO DR,78748,2,FR,3,536,,N,07/18/2010,,,3096905,3096905,30.17814684,-97.80032318,"(30.17814684, -97.80032318)"
20133350554,CUSTODY ARREST TRAFFIC WARR,3722,N,12/01/2013 11:28:00 AM,12/01/2013,1128,12/01/2013 11:28:00 AM,12/01/2013,1128,RESIDENCE / HOME,4113 E 12TH ST,78721,1,CH,4,424,,C,12/06/2013,,,3131336,3131336,30.27837648,-97.68858611,"(30.27837648, -97.68858611)"
20035004418,HARASSMENT,2703,N,06/30/2003 06:50:00 PM,06/30/2003,1850,08/04/2003 06:50:00 PM,08/04/2003,1850,COMMERCIAL / OFFICE BUILDING,9012 BILL HICKCOCK PASS,78748,5,FR,3,536,,,08/28/2003,,,3092300,3092300,30.17959432,-97.81486273,"(30.17959432, -97.81486273)"
2003420150236,CUSTODY ARREST TRAFFIC WARR,3722,N,01/15/2003 05:59:00 AM,01/15/2003,559,01/15/2003 05:59:00 AM,01/15/2003,559,RESIDENCE / HOME,2501 ANKEN DR,78741,3,HE,2,457,,C,,,,3119406,3119406,30.22935836,-97.72771402,"(30.22935836, -97.72771402)"
201181430,WARRANT ARREST NON TRAFFIC,3442,N,01/08/2011 05:47:00 PM,01/08/2011,1747,01/08/2011 05:47:00 PM,01/08/2011,1747,STREETS / HWY / ROAD / ALLEY,400 BLOCK N LAMAR BLVD,78703,9,BA,2,402,,C,01/21/2011,,,3110373,3110373,30.26916844,-97.75526115,"(30.26916844, -97.75526115)"
20115041656,THEFT,600,N,07/23/2011 12:00:00 AM,07/23/2011,0,09/01/2011 11:28:00 AM,09/01/2011,1128,COMMERCIAL / OFFICE BUILDING,1916 E RIVERSIDE DR,78741,3,HE,2,441,,N,09/09/2011,23H,Theft,3119277,3119277,30.24263252,-97.72776448,"(30.24263252, -97.72776448)"
20195024506,THEFT OF BICYCLE,609,N,06/15/2019 08:00:00 AM,06/15/2019,800,06/15/2019 12:01:00 PM,06/15/2019,1201,RESIDENCE / HOME,3543 GREYSTONE DR,78731,10,BA,8,256,17.52,N,06/17/2019,23H,Theft,3110730,3110730,30.35701569,-97.75178091,"(30.35701569, -97.75178091)"
20142810165,POSS CONTROLLED SUB/NARCOTIC,1800,N,10/08/2014 02:21:00 AM,10/08/2014,221,10/08/2014 03:31:00 AM,10/08/2014,331,STREETS / HWY / ROAD / ALLEY,500 BLOCK MONTOPOLIS DR,78741,3,HE,3,443,,C,10/28/2014,,,3129875,3129875,30.24053551,-97.69425041,"(30.24053551, -97.69425041)"
2015841762,RESISTING ARREST OR SEARCH,905,N,03/25/2015 09:29:00 PM,03/25/2015,2129,03/25/2015 09:29:00 PM,03/25/2015,2129,STREETS / HWY / ROAD / ALLEY,WASSAIL ST / PALO BLANCO LN,78744,2,FR,5,518,,C,05/05/2015,,,3115325,3115325,30.18986966,-97.74169924,"(30.18986966, -97.74169924)"
20073290117,DWI,2100,N,11/25/2007 01:37:00 AM,11/25/2007,137,11/25/2007 01:37:00 AM,11/25/2007,137,PARKING LOTS / GARAGE,1611 DUNGAN LN,78754,1,ED,5,755,,C,12/05/2007,,,3135683,3135683,30.35079494,-97.67281495,"(30.35079494, -97.67281495)"
2005401733,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,02/09/2005 09:20:00 PM,02/09/2005,2120,02/09/2005 09:20:00 PM,02/09/2005,2120,RESIDENCE / HOME,1781 SPYGLASS DR,78746,8,DA,4,464,,C,07/12/2005,,,3099006,3099006,30.25836439,-97.79156238,"(30.25836439, -97.79156238)"
20081422341,FAMILY DISTURBANCE,3400,N,05/21/2008 11:14:00 PM,05/21/2008,2314,05/21/2008 11:14:00 PM,05/21/2008,2314,RESIDENCE / HOME,5110 PROVENCIAL DR,78724,1,CH,6,301,,,,,,3139527,3139527,30.2864422,-97.66240643,"(30.2864422, -97.66240643)"
20173360039,FAMILY DISTURBANCE,3400,N,12/02/2017 12:24:00 AM,12/02/2017,24,12/02/2017 12:24:00 AM,12/02/2017,24,RESIDENCE / HOME,5203 BULL RUN,78727,6,AD,3,191,,,,,,3114139,3114139,30.41980159,-97.73928088,"(30.41980159, -97.73928088)"
2013382105,CRIMINAL MISCHIEF,1400,N,02/07/2013 11:52:00 PM,02/07/2013,2352,02/07/2013 11:52:00 PM,02/07/2013,2352,PARKING LOTS / GARAGE,2620 RIO GRANDE ST,78705,9,BA,3,356,,N,02/15/2013,,,3113530,3113530,30.29237609,-97.74463572,"(30.29237609, -97.74463572)"
20095042612,THEFT OF METAL,619,N,07/22/2009 12:00:00 PM,07/22/2009,1200,07/29/2009 10:14:00 AM,07/29/2009,1014,COMMERCIAL / OFFICE BUILDING,2325 E BEN WHITE BLVD EB,78744,2,FR,6,494,,N,08/03/2009,23H,Theft,3115957,3115957,30.21561318,-97.73900712,"(30.21561318, -97.73900712)"
20191722231,WARRANT ARREST NON TRAFFIC,3442,N,06/21/2019 11:34:00 PM,06/21/2019,2334,06/21/2019 11:34:00 PM,06/21/2019,2334,RESIDENCE / HOME,803 COOL WATER DR,78748,5,FR,2,542,24.21,C,06/22/2019,,,3091894,3091894,30.15777162,-97.8167163,"(30.15777162, -97.8167163)"
2004920123,DISTURBANCE - OTHER,3401,N,04/01/2004 01:49:00 AM,04/01/2004,149,04/01/2004 06:39:00 AM,04/01/2004,639,RESIDENCE / HOME,1500 FARO DR,78741,3,HE,3,442,,N,06/24/2004,,,3123697,3123697,30.23433705,-97.71398825,"(30.23433705, -97.71398825)"
20161391020,FAMILY DISTURBANCE,3400,N,05/18/2016 02:12:00 PM,05/18/2016,1412,05/18/2016 02:12:00 PM,05/18/2016,1412,RESIDENCE / HOME,6306 SADDLER LN,78724,1,CH,6,303,,,,,,3146747,3146747,30.29325334,-97.63933479,"(30.29325334, -97.63933479)"
20191080960,FAMILY DISTURBANCE,3400,N,04/18/2019 01:00:00 PM,04/18/2019,1300,04/18/2019 01:00:00 PM,04/18/2019,1300,RESIDENCE / HOME,9024 NORTHGATE BLVD,78758,4,ED,2,235,18.2,N,06/19/2019,,,3121526,3121526,30.37025069,-97.71718296,"(30.37025069, -97.71718296)"
20105059145,BURGLARY OF VEHICLE,601,N,11/06/2010 08:45:00 AM,11/06/2010,845,11/06/2010 08:53:00 AM,11/06/2010,853,PARKING LOTS / GARAGE,1106 REINLI ST,78723,4,ID,5,292,,C,12/07/2010,23F,Theft,3126639,3126639,30.31722669,-97.70241155,"(30.31722669, -97.70241155)"
20081420949,PUBLIC INTOXICATION,2300,N,05/21/2008 01:17:00 PM,05/21/2008,1317,05/21/2008 01:17:00 PM,05/21/2008,1317,STREETS / HWY / ROAD / ALLEY,300 BLOCK E BRAKER LN,78753,7,ED,4,221,,,,,,3133611,3133611,30.37792995,-97.67863905,"(30.37792995, -97.67863905)"
20095047626,VIOL OF PROTECTIVE ORDER,3009,N,08/23/2009 05:15:00 AM,08/23/2009,515,08/23/2009 06:26:00 AM,08/23/2009,626,RESIDENCE / HOME,3209 THOMPSON ST,78702,3,CH,2,423,,O,09/02/2009,,,3127553,3127553,30.26692422,-97.70088634,"(30.26692422, -97.70088634)"
20192261547,HARASSMENT,2703,Y,08/14/2019 06:42:00 PM,08/14/2019,1842,08/14/2019 06:42:00 PM,08/14/2019,1842,RESIDENCE / HOME,515 E SLAUGHTER LN,78744,5,FR,7,543,24.25,N,08/23/2019,,,3103831,3103831,30.16358782,-97.77878351,"(30.16358782, -97.77878351)"
2006531254,VOCO AMPLIFIED MUSIC/VEHICLE,3218,N,02/22/2006 04:10:00 PM,02/22/2006,1610,02/22/2006 04:10:00 PM,02/22/2006,1610,STREETS / HWY / ROAD / ALLEY,6500 HICKMAN AVE,78723,1,ID,3,294,,C,05/10/2006,,,3130794,3130794,30.31767329,-97.68922726,"(30.31767329, -97.68922726)"
20101000091,DWI,2100,N,04/10/2010 12:28:00 AM,04/10/2010,28,04/10/2010 12:28:00 AM,04/10/2010,28,STREETS / HWY / ROAD / ALLEY,11400 BLOCK S IH 35 NB,78747,5,FR,7,549,,C,04/20/2010,,,3097781,3097781,30.1330878,-97.79873205,"(30.1330878, -97.79873205)"
20091010460,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,04/11/2009 03:13:00 AM,04/11/2009,313,04/11/2009 04:01:00 AM,04/11/2009,401,RESIDENCE / HOME,4810 COTTONWOOD ST,78744,2,FR,6,496,,C,04/20/2009,,,3117825,3117825,30.19595187,-97.73362068,"(30.19595187, -97.73362068)"
20065024817,ASSAULT BY CONTACT,902,N,05/12/2006 12:00:00 AM,05/12/2006,0,05/15/2006 09:13:00 AM,05/15/2006,913,RESIDENCE / HOME,400 W ANDERSON WB SVC RD,78753,4,ID,1,592,,N,05/17/2006,,,3124659,3124659,30.34591568,-97.70790788,"(30.34591568, -97.70790788)"
20135012657,HARASSMENT,2703,N,03/22/2013 07:30:00 AM,03/22/2013,730,03/25/2013 10:53:00 AM,03/25/2013,1053,RESIDENCE / HOME,6805 COLONY PARK DR,78724,1,CH,7,302,,N,03/26/2013,,,3145211,3145211,30.29982068,-97.64402002,"(30.29982068, -97.64402002)"
2018280260,DATING DISTURBANCE,2400,N,01/28/2018 02:42:00 AM,01/28/2018,242,01/28/2018 02:42:00 AM,01/28/2018,242,RESIDENCE / HOME,10616 MELLOW MEADOWS,78750,6,AD,6,826,,,,,,3094123,3094123,30.46041966,-97.80173469,"(30.46041966, -97.80173469)"
20145031021,HARASSMENT,2703,N,07/14/2014 06:54:00 PM,07/14/2014,1854,07/14/2014 06:54:00 PM,07/14/2014,1854,OTHER / UNKNOWN,901 S MOPAC EXPY NB,78746,8,DA,1,449,,N,07/28/2014,,,3102577,3102577,30.26564121,-97.78005639,"(30.26564121, -97.78005639)"
20101371436,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,05/17/2010 04:25:00 PM,05/17/2010,1625,05/17/2010 04:25:00 PM,05/17/2010,1625,RESIDENCE / HOME,1404 BRANDT DR,78742,2,HE,8,500,,N,05/20/2010,,,3136568,3136568,30.22318936,-97.67352704,"(30.22318936, -97.67352704)"
2003921511441,ASSAULT W/INJURY-FAM/DATE VIOL,900,N,05/31/2003 05:27:00 PM,05/31/2003,1727,05/31/2003 05:37:00 PM,05/31/2003,1737,RESIDENCE / HOME,2512 HIDALGO ST,78702,3,CH,1,419,,N,,,,3123706,3123706,30.25959541,-97.71327449,"(30.25959541, -97.71327449)"
20051440868,FAMILY DISTURBANCE,3400,N,05/24/2005 11:30:00 AM,05/24/2005,1130,05/24/2005 01:00:00 PM,05/24/2005,1300,RESIDENCE / HOME,4501 E RIVERSIDE DR,78741,3,HE,4,458,,,,,,3121153,3121153,30.23258831,-97.72209348,"(30.23258831, -97.72209348)"
20131531553,FAMILY DISTURBANCE,3400,N,06/02/2013 08:10:00 PM,06/02/2013,2010,06/02/2013 08:10:00 PM,06/02/2013,2010,RESIDENCE / HOME,4903 LAMBS LN,78744,2,FR,8,530,,N,06/07/2013,,,3112185,3112185,30.17815147,-97.75195342,"(30.17815147, -97.75195342)"
20101171088,CRIMINAL TRESPASS,2716,N,04/27/2010 02:05:00 PM,04/27/2010,1405,04/27/2010 02:05:00 PM,04/27/2010,1405,HOTEL / MOTEL / ETC.,500 BLOCK E 4TH ST,78701,9,GE,2,382,,N,05/11/2010,,,3115657,3115657,30.265062,-97.73862887,"(30.265062, -97.73862887)"
2006701771,THEFT,600,N,03/11/2006 06:00:00 PM,03/11/2006,1800,03/11/2006 06:00:00 PM,03/11/2006,1800,COMMERCIAL / OFFICE BUILDING,7112 ED BLUESTEIN BLVD SVRD SB,78723,1,CH,4,299,,C,03/15/2006,23H,Theft,3138859,3138859,30.31255869,-97.66380113,"(30.31255869, -97.66380113)"
20133360595,POSS CONTROLLED SUB/NARCOTIC,1800,N,12/02/2013 10:16:00 AM,12/02/2013,1016,12/02/2013 10:16:00 AM,12/02/2013,1016,STREETS / HWY / ROAD / ALLEY,9500 BLOCK S IH 35 SB,78748,5,FR,2,666,,C,12/28/2013,,,3100341,3100341,30.15939579,-97.78993992,"(30.15939579, -97.78993992)"
20191531897,BURGLARY NON RESIDENCE,502,N,06/02/2019 11:31:00 PM,06/02/2019,2331,06/02/2019 11:31:00 PM,06/02/2019,2331,COMMERCIAL / OFFICE BUILDING,4905 COMMERCIAL PARK DR,78724,1,CH,7,268,22.01,N,06/21/2019,220,Burglary,3141616,3141616,30.32306383,-97.65476973,"(30.32306383, -97.65476973)"
20195030980,THEFT,600,N,07/29/2019 04:00:00 PM,07/29/2019,1600,07/30/2019 11:33:00 AM,07/30/2019,1133,RESIDENCE / HOME,3220 DUVAL RD,78759,7,AD,3,200,18.29,N,08/22/2019,23H,Theft,3121304,3121304,30.41069234,-97.71678989,"(30.41069234, -97.71678989)"
20191320783,AUTO THEFT,700,N,05/10/2019 05:00:00 PM,05/10/2019,1700,05/12/2019 12:03:00 PM,05/12/2019,1203,STREETS / HWY / ROAD / ALLEY,400 SPENCER LN,78702,3,CH,1,427,21.11,N,06/14/2019,240,Auto Theft,3127814,3127814,30.25169252,-97.70047475,"(30.25169252, -97.70047475)"
20121581296,AUTO THEFT,700,N,06/06/2012 04:41:00 PM,06/06/2012,1641,06/06/2012 04:41:00 PM,06/06/2012,1641,COMMERCIAL / OFFICE BUILDING,11906 N IH 35 SVRD SB,78753,7,ED,4,221,,N,10/29/2012,240,Auto Theft,3135118,3135118,30.38519232,-97.67365828,"(30.38519232, -97.67365828)"
20135042541,THEFT,600,N,08/10/2013 12:00:00 PM,08/10/2013,1200,09/16/2013 12:36:00 PM,09/16/2013,1236,OTHER / UNKNOWN,1125 BASTROP HWY NB,78742,3,HE,5,610,23.1,N,09/17/2013,23H,Theft,3133755,3133755,30.22791223,-97.68230644,"(30.22791223, -97.68230644)"
2008501502,VIOL OF EMERG PROTECTIVE ORDER,3008,Y,02/19/2008 05:14:00 PM,02/19/2008,1714,02/19/2008 05:14:00 PM,02/19/2008,1714,RESIDENCE / HOME,3209 THOMPSON ST,78702,3,CH,2,423,,O,04/15/2008,,,3127553,3127553,30.26692422,-97.70088634,"(30.26692422, -97.70088634)"
2013750759,GRAFFITI,1402,N,03/15/2013 08:00:00 PM,03/15/2013,2000,03/16/2013 08:01:00 AM,03/16/2013,801,SPECIALTY  STORE (TV  FUR ETC.),1409 W OLTORF ST,78704,5,DA,2,469,,N,04/08/2013,,,3105961,3105961,30.24704011,-97.76982836,"(30.24704011, -97.76982836)"
20122662158,DISTURBANCE - OTHER,3401,N,09/22/2012 11:33:00 PM,09/22/2012,2333,09/22/2012 11:58:00 PM,09/22/2012,2358,BAR / NIGHT CLUB,1611 DUNGAN LN,78754,1,ED,5,755,,N,10/31/2012,,,3135683,3135683,30.35079494,-97.67281495,"(30.35079494, -97.67281495)"
20182650161,POSS CONTROLLED SUB/NARCOTIC,1800,N,09/22/2018 02:47:00 AM,09/22/2018,247,09/22/2018 02:47:00 AM,09/22/2018,247,STREETS / HWY / ROAD / ALLEY,2300 GROVE BLVD,78741,3,HE,4,458,,C,09/22/2018,,,3125583,3125583,30.22305187,-97.7083212,"(30.22305187, -97.7083212)"
20073650077,POSS CONTROLLED SUB/NARCOTIC,1800,N,12/31/2007 01:00:00 AM,12/31/2007,100,12/31/2007 01:00:00 AM,12/31/2007,100,COMMERCIAL / OFFICE BUILDING,1916 E RIVERSIDE DR,78741,3,HE,2,441,,,,,,3119277,3119277,30.24263252,-97.72776448,"(30.24263252, -97.72776448)"
2018960584,RUNAWAY CHILD,4100,N,04/06/2018 10:48:00 AM,04/06/2018,1048,04/06/2018 10:48:00 AM,04/06/2018,1048,RESIDENCE / HOME,8028 GESSNER DR,78753,4,ED,1,592,,N,04/12/2018,,,3126402,3126402,30.3442961,-97.70242482,"(30.3442961, -97.70242482)"
