APCASEINSPKEY,INSPTYPE,CASENO,SCHEDDTTM,COMPDTTM,RESULTDTTM,RESULT,INSPBY,COMMENTS,ADDRESS NUMBER,STREET NAME,ADDRESS,CITY,STATE,ZIP,SBL,LATITUDE,LONGITUDE,LOCATION,COUNCIL DISTRICT,POLICE DISTRICT,CENSUS TRACT,CENSUS BLOCK GROUP,CENSUS BLOCK,NEIGHBORHOOD
10215685,INITIAL,GEN20-9481505,05/19/2020 12:00:00 AM +0000,05/19/2020 12:00:00 AM +0000,05/19/2020 12:00:00 AM +0000,VIOLATION,John C Stephens,Fail,52,EIGHTEENTH,52 EIGHTEENTH,BUFFALO,NY,14213,0994400009008000,42.91294561866386,-78.88635281797434,POINT (-78.886352817974 42.912945618664),NIAGARA,District B,66.01,3,3006,Elmwood Bryant
10215693,PROGRESS,GEN17-9432978,06/10/2020 12:00:00 AM +0000,06/10/2020 12:00:00 AM +0000,06/10/2020 12:00:00 AM +0000,FAILED,John C Stephens,Fail,22,RIPLEY,22 RIPLEY,BUFFALO,NY,14213,0995200006035000,42.90887591058317,-78.88275600058047,POINT (-78.88275600058 42.908875910583),NIAGARA,District B,67.01,2,2002,Elmwood Bryant
10215695,PROGRESS,GEN18-9449904,03/19/2020 12:00:00 AM +0000,03/19/2020 12:00:00 AM +0000,03/19/2020 12:00:00 AM +0000,FAILED,John C Stephens,Fail,303,PLYMOUTH,303 PLYMOUTH,BUFFALO,NY,14213,0996700004023000,42.90589960123679,-78.88956004746025,POINT (-78.88956004746 42.905899601237),NIAGARA,District B,69.02,3,3000,West Side
10215697,PROGRESS,GEN18-9449904,05/12/2020 12:00:00 AM +0000,05/12/2020 12:00:00 AM +0000,05/12/2020 12:00:00 AM +0000,FAILED,John C Stephens,Fail,303,PLYMOUTH,303 PLYMOUTH,BUFFALO,NY,14213,0996700004023000,42.90589960123679,-78.88956004746025,POINT (-78.88956004746 42.905899601237),NIAGARA,District B,69.02,3,3000,West Side
10215698,PROGRESS,GEN18-9449904,06/12/2020 12:00:00 AM +0000,06/12/2020 12:00:00 AM +0000,06/12/2020 12:00:00 AM +0000,FAILED,John C Stephens,Fail,303,PLYMOUTH,303 PLYMOUTH,BUFFALO,NY,14213,0996700004023000,42.90589960123679,-78.88956004746025,POINT (-78.88956004746 42.905899601237),NIAGARA,District B,69.02,3,3000,West Side
10215700,INITIAL,GEN20-9481507,05/21/2020 12:00:00 AM +0000,05/21/2020 12:00:00 AM +0000,05/21/2020 12:00:00 AM +0000,VIOLATION,John C Stephens,<FONT size=5>Fail</FONT>,284,CONNECTICUT,284 CONNECTICUT,BUFFALO,NY,14213,0996700003015110,42.904780581085824,-78.88994268439635,POINT (-78.889942684396 42.904780581086),NIAGARA,District B,69.02,3,3001,West Side
10215702,INITIAL,GEN20-9481508,05/19/2020 12:00:00 AM +0000,05/19/2020 12:00:00 AM +0000,05/19/2020 12:00:00 AM +0000,VIOLATION,John C Stephens,Fail,17,FIFTEENTH,17 FIFTEENTH,BUFFALO,NY,14213,0996000008002000,42.90574598800931,-78.88446350240446,POINT (-78.884463502404 42.905745988009),NIAGARA,District B,69.02,1,1005,West Side
10226078,PROGRESS,GEN18-9445184,09/16/2020 12:00:00 AM +0000,09/16/2020 12:00:00 AM +0000,09/16/2020 12:00:00 AM +0000,NOPROGRESS,Mike Dillon,no progress,44,ARMIN,44 ARMIN,BUFFALO,NY,14210,1236500001065000,42.86026080398242,-78.81418530420369,POINT (-78.814185304204 42.860260803982),SOUTH,District A,11,1,1010,Seneca-Cazenovia
10215912,INITIAL,GEN20-9481581,,06/22/2020 12:00:00 AM +0000,06/22/2020 12:00:00 AM +0000,VIOLATION,DAVID GILSON,,131,DUNLOP,131 DUNLOP,BUFFALO,NY,14215,0798000006010000,42.94306813486931,-78.81973226994867,POINT (-78.819732269949 42.943068134869),UNIVERSITY,District E,47,3,3001,University Heights
10215916,INITIAL,GEN20-9481582,05/28/2020 12:00:00 AM +0000,05/28/2020 12:00:00 AM +0000,05/28/2020 12:00:00 AM +0000,VIOLATION,John C Stephens,Fail,313,SUMMER,313 SUMMER,BUFFALO,NY,14222,1006100003019000,42.904822496933434,-78.88014735616687,POINT (-78.880147356167 42.904822496933),NIAGARA,District B,67.01,1,1000,Elmwood Bryant
10215919,INITIAL,GEN20-9481583,,06/23/2020 12:00:00 AM +0000,06/23/2020 12:00:00 AM +0000,VIOLATION,DAVID GILSON,,119,ROUNDS,119 ROUNDS,BUFFALO,NY,14215,0796500004014000,42.94732041765258,-78.80912525161116,POINT (-78.809125251611 42.947320417653),UNIVERSITY,District E,43,5,5004,Kensington-Bailey
10215921,INITIAL,GEN20-9481584,,06/23/2020 12:00:00 AM +0000,06/23/2020 12:00:00 AM +0000,VIOLATION,DAVID GILSON,,107,ROUNDS,107 ROUNDS,BUFFALO,NY,14215,0796500004010000,42.947323012316886,-78.8095464606723,POINT (-78.809546460672 42.947323012317),UNIVERSITY,District E,43,5,5004,Kensington-Bailey
10216037,INITIAL,GEN20-9481618,06/25/2020 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,VIOLATION,Sean Myers,311,338,CABLE,338 CABLE,BUFFALO,NY,14206,1232600006005000,42.873572790393006,-78.80680751003189,POINT (-78.806807510032 42.873572790393),LOVEJOY,District A,167,2,2004,Kaisertown
10216039,INITIAL,GEN20-9481619,06/25/2020 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,VIOLATION,Sean Myers,311,77,PULASKI,77 PULASKI,BUFFALO,NY,14206,1232600003024000,42.87298990956416,-78.80485374689987,POINT (-78.8048537469 42.872989909564),LOVEJOY,District A,167,2,2003,Kaisertown
10216046,INITIAL,GEN20-9481628,06/23/2020 12:00:00 AM +0000,06/23/2020 12:00:00 AM +0000,06/23/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,CUT AND CLEAN # 15329,2075,SOUTH PARK,2075 SOUTH PARK,BUFFALO,NY,14220,1335500007013000,42.84206925675546,-78.82381854008513,POINT (-78.823818540085 42.842069256755),SOUTH,District A,1.10,4,4003,Hopkins-Tifft
10216048,INITIAL,GEN20-9481629,06/23/2020 12:00:00 AM +0000,06/23/2020 12:00:00 AM +0000,06/23/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,,59,DUNDEE,59 DUNDEE,BUFFALO,NY,14220,1336600005010000,42.83809410991967,-78.80529464799494,POINT (-78.805294647995 42.83809410992),SOUTH,District A,7,2,2002,South Park
10215761,PROGRESS,GEN20-9479576,08/04/2020 12:00:00 AM +0000,06/24/2020 12:00:00 AM +0000,06/24/2020 12:00:00 AM +0000,PASSED,Jeorge Dawkins,06-24-20 SPOKE WITH OWNER 812-6922,152,DELAVAN EAST,152 DELAVAN EAST,BUFFALO,NY,14208,0897400006044000,42.92213462423866,-78.85150294069403,POINT (-78.851502940694 42.922134624239),MASTEN,District E,52.02,1,1007,Hamlin Park
10215844,INITIAL,GEN20-9481548,06/22/2020 12:00:00 AM +0000,06/22/2020 12:00:00 AM +0000,06/22/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,LOV / MAINTENANCE OF POOL,103,DUNDEE,103 DUNDEE,BUFFALO,NY,14220,1336700005004000,42.838072123997705,-78.8035347783886,POINT (-78.803534778389 42.838072123998),SOUTH,District A,7,2,2001,South Park
10215850,INITIAL,GEN20-9481553,06/22/2020 12:00:00 AM +0000,06/22/2020 12:00:00 AM +0000,06/22/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,lov,432,DOWNING,432 DOWNING,BUFFALO,NY,14220,1337400005023000,42.834640844539315,-78.80770174760657,POINT (-78.807701747607 42.834640844539),SOUTH,District A,7,4,4003,South Park
10215858,PROGRESS,GEN20-9478340,06/23/2020 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,WAIVED,Thomas Carter,WAIVE / STARTED NEW CASE WITH NEW OWNER,67,WOODSIDE,67 WOODSIDE,BUFFALO,NY,14220,1335500004017000,42.84254587265994,-78.83031258793999,POINT (-78.83031258794 42.84254587266),SOUTH,District A,1.10,4,4003,Hopkins-Tifft
10215859,INITIAL,GEN20-9481557,06/22/2020 12:00:00 AM +0000,06/22/2020 12:00:00 AM +0000,06/22/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,LOV,80,LORRAINE,80 LORRAINE,BUFFALO,NY,14220,1334000005041000,42.847307786345795,-78.81462641916961,POINT (-78.81462641917 42.847307786346),SOUTH,District A,8,3,3006,South Park
10215861,INITIAL,GEN20-9481558,06/22/2020 12:00:00 AM +0000,06/22/2020 12:00:00 AM +0000,06/22/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,LOV / PARKING PAD,103,RICHFIELD,103 RICHFIELD,BUFFALO,NY,14220,1334800001004000,42.84605415587054,-78.81993682894544,POINT (-78.819936828945 42.846054155871),SOUTH,District A,8,1,1003,South Park
10215863,INITIAL,GEN20-9481559,06/22/2020 12:00:00 AM +0000,06/22/2020 12:00:00 AM +0000,06/22/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,LOV,123,TROWBRIDGE,123 TROWBRIDGE,BUFFALO,NY,14220,1333000004015000,42.85124046432043,-78.82781403783666,POINT (-78.827814037837 42.85124046432),SOUTH,District A,2,2,2003,Hopkins-Tifft
10215866,INITIAL,GEN20-9481561,06/15/2020 12:00:00 AM +0000,06/15/2020 12:00:00 AM +0000,06/15/2020 12:00:00 AM +0000,VIOLATION,Robert Roman,I stopped and told workers to pull a permit Patrol,571,FULTON,571 FULTON,BUFFALO,NY,14210,1224200002012000,42.87033279930165,-78.85093870709582,POINT (-78.850938707096 42.870332799302),FILLMORE,District A,164,2,2024,Ellicott
10215870,INITIAL,GEN20-9481562,06/15/2020 12:00:00 AM +0000,06/15/2020 12:00:00 AM +0000,06/15/2020 12:00:00 AM +0000,NCA,Robert Roman,Patrol Board up # 15311 issued for this property,198,EMSLIE,198 EMSLIE,BUFFALO,NY,14206,1116600009001000,42.88188577308273,-78.8489985291437,POINT (-78.848998529144 42.881885773083),ELLICOTT,District C,15,1,1009,Broadway Fillmore
10215879,INITIAL,GEN20-9481565,06/18/2020 12:00:00 AM +0000,06/18/2020 12:00:00 AM +0000,06/18/2020 12:00:00 AM +0000,NCA,ANGELA   WHITE,311 Complaint,200,BAYNES,200 BAYNES,BUFFALO,NY,14213,0888400006018000,42.92098085956685,-78.88542140912251,POINT (-78.885421409123 42.920980859567),NIAGARA,District D,63.01,4,4005,Elmwood Bidwell
10216162,INITIAL,GEN20-9481691,,06/18/2020 12:00:00 AM +0000,06/18/2020 12:00:00 AM +0000,VIOLATION,Mike Dillon,,29,HILLSIDE,29 HILLSIDE,BUFFALO,NY,14210,1332700012008000,42.852070122210506,-78.80237296018211,POINT (-78.802372960182 42.852070122211),SOUTH,District A,10,1,1004,Seneca-Cazenovia
10216074,INITIAL,GEN20-9481649,,06/24/2020 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,VIOLATION,John Huffnagle,,174,SOLDIERS,174 SOLDIERS,BUFFALO,NY,14222,0896200004015000,,,,,,,,,
10216100,INITIAL,GEN20-9481664,06/23/2020 12:00:00 AM +0000,06/23/2020 12:00:00 AM +0000,06/23/2020 12:00:00 AM +0000,VIOLATION,TIMOTHY CURTIN,Sent Lov,53,DOMEDION SOUTH,53 DOMEDION SOUTH,BUFFALO,NY,14211,1014300006026000,42.913236059068524,-78.80145312829626,POINT (-78.801453128296 42.913236059069),LOVEJOY,District C,38,3,3004,Schiller Park
10216105,INITIAL,GEN20-9481666,06/10/2020 12:00:00 AM +0000,06/10/2020 12:00:00 AM +0000,06/10/2020 12:00:00 AM +0000,NCA,Thomas Carter,spoke with owner about water shed from 20 McKinley and delivered contractor complaint form,30,MCKINLEY PKWY,30 MCKINLEY PKWY,BUFFALO,NY,14220,1338000004027000,42.832881310336845,-78.81526085065384,POINT (-78.815260850654 42.832881310337),SOUTH,District A,6,4,4008,South Park
10216106,INITIAL,GEN20-9481667,06/10/2020 12:00:00 AM +0000,06/10/2020 12:00:00 AM +0000,06/10/2020 12:00:00 AM +0000,NCA,Thomas Carter,NCA / GRASS CUT,114,LADNER,114 LADNER,BUFFALO,NY,14220,1335400004030000,42.84181137017754,-78.82904553001771,POINT (-78.829045530018 42.841811370178),SOUTH,District A,1.10,4,4003,Hopkins-Tifft
10216107,INITIAL,GEN20-9481668,06/15/2020 12:00:00 AM +0000,06/15/2020 12:00:00 AM +0000,06/15/2020 12:00:00 AM +0000,VIOLATION,Thomas Carter,ADVISED OWNER / DRIVEWAY PRMIT,85,STRATHMORE,85 STRATHMORE,BUFFALO,NY,14220,1333200007016000,42.849284630740435,-78.81751071746451,POINT (-78.817510717465 42.84928463074),SOUTH,District A,8,3,3003,South Park
10216110,INITIAL,GEN20-9481669,06/25/2020 12:00:00 AM +0000,06/24/2020 12:00:00 AM +0000,06/24/2020 12:00:00 AM +0000,VIOLATION,Monique Bates,311,102,BRISCOE,102 BRISCOE,BUFFALO,NY,14211,1015800004012000,42.90893632905649,-78.80300547942174,POINT (-78.803005479422 42.908936329056),LOVEJOY,District C,30,1,1004,Schiller Park
10216113,INITIAL,GEN20-9481671,06/22/2020 12:00:00 AM +0000,06/22/2020 12:00:00 AM +0000,06/22/2020 12:00:00 AM +0000,VIOLATION,Monique Bates,TICKET ISSUED,307,GREENE,307 GREENE,BUFFALO,NY,14206,1123400001034000,42.89333186485989,-78.8094548866984,POINT (-78.809454886698 42.89333186486),LOVEJOY,District C,24,4,4004,Lovejoy
10216119,INITIAL,GEN20-9481674,06/24/2020 12:00:00 AM +0000,06/24/2020 12:00:00 AM +0000,06/24/2020 12:00:00 AM +0000,VIOLATION,Monique Bates,311,82,SCHUTRUM,82 SCHUTRUM,BUFFALO,NY,14212,1018000002018000,42.898703551121876,-78.8180650981022,POINT (-78.818065098102 42.898703551122),FILLMORE,District C,28,2,2000,Genesee-Moselle
10216121,INITIAL,GEN20-9481675,06/25/2020 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,VIOLATION,Monique Bates,311,138,REIMAN,138 REIMAN,BUFFALO,NY,14206,1122600003027000,42.8950850071217,-78.80426693333526,POINT (-78.804266933335 42.895085007122),LOVEJOY,District C,24,6,6005,Lovejoy
10216135,INITIAL,GEN20-9481682,11/18/2019 12:00:00 AM +0000,11/18/2019 12:00:00 AM +0000,11/18/2019 12:00:00 AM +0000,VIOLATION,Monique Bates,,25,STONE,25 STONE,BUFFALO,NY,14212,1122500002008000,42.89599117987771,-78.8133834868922,POINT (-78.813383486892 42.895991179878),LOVEJOY,District C,24,5,5002,Lovejoy
10216137,INITIAL,GEN20-9481683,06/25/2020 12:00:00 AM +0000,06/24/2020 12:00:00 AM +0000,06/24/2020 12:00:00 AM +0000,VIOLATION,Monique Bates,BOARDED AND FIRE DAMAGED,293,BENZINGER,293 BENZINGER,BUFFALO,NY,14206,1123400004036000,42.89282918192105,-78.80608665830843,POINT (-78.806086658308 42.892829181921),LOVEJOY,District C,24,4,4005,Lovejoy
10216156,INITIAL,GEN20-9481687,,06/24/2020 12:00:00 AM +0000,06/24/2020 12:00:00 AM +0000,VIOLATION,DAVID GILSON,,399,DARTMOUTH,399 DARTMOUTH,BUFFALO,NY,14215,0798100003008000,42.9433834190872,-78.80986836365825,POINT (-78.809868363658 42.943383419087),UNIVERSITY,District E,43,2,2003,Kensington-Bailey
10216165,INITIAL,GEN20-9481693,,06/24/2020 12:00:00 AM +0000,06/24/2001 12:00:00 AM +0000,VIOLATION,DAVID GILSON,,193,LA SALLE,193 LA SALLE,BUFFALO,NY,14214,0797100006007000,,,,,,,,,
10216173,INITIAL,GEN20-9481697,,06/24/2020 12:00:00 AM +0000,06/24/2020 12:00:00 AM +0000,VIOLATION,DAVID GILSON,,490,STOCKBRIDGE,490 STOCKBRIDGE,BUFFALO,NY,14215,0798100004026000,42.94197578533733,-78.81014704355987,POINT (-78.81014704356 42.941975785337),UNIVERSITY,District E,43,2,2004,Kensington-Bailey
10216179,PROGRESS,GEN19-9468248,05/11/2020 12:00:00 AM +0000,05/11/2020 12:00:00 AM +0000,05/11/2020 12:00:00 AM +0000,PROGRESS,Mike Dillon,no one parking on the pad,71,JUNIATA,71 JUNIATA,BUFFALO,NY,14210,1235700001001200,42.86237853205243,-78.81648552770037,POINT (-78.8164855277 42.862378532052),SOUTH,District A,11,3,3022,Seneca-Cazenovia
10216184,PROGRESS,GEN18-9439160,05/11/2020 12:00:00 AM +0000,05/11/2020 12:00:00 AM +0000,05/11/2020 12:00:00 AM +0000,NOPROGRESS,Mike Dillon,permits filed no entry,319,HOLLY,319 HOLLY,BUFFALO,NY,14206,1234200005054100,42.87033019176668,-78.80392414645533,POINT (-78.803924146455 42.870330191767),LOVEJOY,District A,19,2,2004,Kaisertown
10216190,INITIAL,GEN20-9481701,,06/25/2020 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,VIOLATION,DAVID GILSON,,87,ROUNDS,87 ROUNDS,BUFFALO,NY,14215,0796500004004000,42.947327333313076,-78.81024847583818,POINT (-78.810248475838 42.947327333313),UNIVERSITY,District E,43,5,5004,Kensington-Bailey
10216193,INITIAL,GEN20-9481702,,06/25/2020 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,VIOLATION,DAVID GILSON,,480,AMHERST EAST,480 AMHERST EAST,BUFFALO,NY,14215,0902400008040000,42.94018084715417,-78.81991966285209,POINT (-78.819919662852 42.940180847154),UNIVERSITY,District E,47,3,3006,University Heights
10216195,INITIAL,GEN20-9481703,,06/25/2020 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,VIOLATION,DAVID GILSON,,189,WESTMINSTER,189 WESTMINSTER,BUFFALO,NY,14215,0902600001009000,42.941448656606376,-78.80723254591571,POINT (-78.807232545916 42.941448656606),UNIVERSITY,District E,43,6,6004,Kensington-Bailey
10216197,INITIAL,GEN20-9481704,06/25/2020 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,VIOLATION,Phillip Mazzone,INTIAL LOV,133,WILKES,133 WILKES,BUFFALO,NY,14215,0906600005036110,42.92591231877596,-78.804493341777,POINT (-78.804493341777 42.925912318776),UNIVERSITY,District E,41,4,4002,Kenfield
10216199,INITIAL,GEN20-9481705,06/25/2020 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,VIOLATION,Phillip Mazzone,initial lov,671,NORTHUMBERLAND,671 NORTHUMBERLAND,BUFFALO,NY,14215,0904700004063000,42.93326928643381,-78.82062232168228,POINT (-78.820622321682 42.933269286434),MASTEN,District E,42,4,4001,Kensington-Bailey
10216203,INITIAL,GEN20-9481707,06/26/2020 12:00:00 AM +0000,06/26/2020 12:00:00 AM +0000,06/26/2020 12:00:00 AM +0000,VIOLATION,Michael J Kelly,311 Complaint,68,MOSELLE,68 MOSELLE,BUFFALO,NY,14211,1016300001053000,42.905299231984735,-78.82428482555586,POINT (-78.824284825556 42.905299231985),FILLMORE,District C,29,4,4001,Genesee-Moselle
10215880,INITIAL,GEN20-9481566,06/18/2020 12:00:00 AM +0000,06/18/2020 12:00:00 AM +0000,06/18/2020 12:00:00 AM +0000,VIOLATION,ANGELA   WHITE,311 Complaint LOV,360,PARKDALE,360 PARKDALE,BUFFALO,NY,14213,0887500002023000,42.9252327569935,-78.88732004656211,POINT (-78.887320046562 42.925232756994),NIAGARA,District D,171,2,2003,Elmwood Bidwell
10215882,INITIAL,GEN20-9481567,06/16/2020 12:00:00 AM +0000,06/16/2020 12:00:00 AM +0000,06/16/2020 12:00:00 AM +0000,VIOLATION,Robert Roman,permit required for work being done,230,O CONNELL,230 O CONNELL,BUFFALO,NY,14210,1224900002005000,42.86690351290343,-78.85746500786992,POINT (-78.85746500787 42.866903512903),FILLMORE,District A,5,1,1020,First Ward
10215887,INITIAL,GEN20-9481570,06/18/2020 12:00:00 AM +0000,06/18/2020 12:00:00 AM +0000,06/18/2020 12:00:00 AM +0000,VIOLATION,ANGELA   WHITE,patrol LOV,194,BAYNES,194 BAYNES,BUFFALO,NY,14213,0888400006019000,42.92083272881184,-78.88544099782692,POINT (-78.885440997827 42.920832728812),NIAGARA,District D,63.01,4,4005,Elmwood Bidwell
10215892,PROGRESS,GEN20-9481572,07/23/2020 12:00:00 AM +0000,06/22/2020 12:00:00 AM +0000,06/23/2020 12:00:00 AM +0000,PROGRESS,Trent Muggleton,,919,GLENWOOD,919 GLENWOOD,BUFFALO,NY,14211,1014500002028000,42.91202511394177,-78.83155417614117,POINT (-78.831554176141 42.912025113942),MASTEN,District C,35,3,3005,MLK Park
10215894,INITIAL,GEN20-9481574,08/07/2020 12:00:00 AM +0000,06/23/2020 12:00:00 AM +0000,06/23/2020 12:00:00 AM +0000,VIOLATION,BRIAN HIGGINS,,20,MOELLER,20 MOELLER,BUFFALO,NY,14211,1014900002031000,42.91056702357264,-78.81285563581855,POINT (-78.812855635819 42.910567023573),LOVEJOY,District C,37,3,3006,Genesee-Moselle
10215902,INITIAL,GEN20-9481577,07/31/2020 12:00:00 AM +0000,06/23/2020 12:00:00 AM +0000,06/23/2020 12:00:00 AM +0000,VIOLATION,BRIAN HIGGINS,,2329,BAILEY,2329 BAILEY,BUFFALO,NY,14211,1012500008044100,42.917861003234265,-78.81361037386407,POINT (-78.813610373864 42.917861003234),LOVEJOY,District E,37,4,4002,Schiller Park
10215926,INITIAL,GEN20-9481585,,06/23/2020 12:00:00 AM +0000,06/23/2020 12:00:00 AM +0000,VIOLATION,DAVID GILSON,,492,WINSPEAR,492 WINSPEAR,BUFFALO,NY,14215,0796600001005000,42.94895353009352,-78.80830701395503,POINT (-78.808307013955 42.948953530094),UNIVERSITY,District E,43,1,1000,Kensington-Bailey
10225976,PROGRESS,GEN20-9486166,11/19/2020 12:00:00 AM +0000,10/09/2020 12:00:00 AM +0000,10/09/2020 12:00:00 AM +0000,PROGRESS,Jeorge Dawkins,10/09/20 OWNER IS BEING ADVISED BY GRUNDY,85,KENSINGTON,85 KENSINGTON,BUFFALO,NY,14214,0896600002009000,42.92755634962349,-78.84814313175406,POINT (-78.848143131754 42.927556349623),MASTEN,District E,52.02,2,2004,Hamlin Park
10225989,PROGRESS,GEN18-9449125,01/05/2021 12:00:00 AM +0000,10/09/2020 12:00:00 AM +0000,10/09/2020 12:00:00 AM +0000,PROGRESS,Jeorge Dawkins,10/09/20 CALL HATTIE BACK N/A LEFT MSG,24,ROEHRER,24 ROEHRER,BUFFALO,NY,14208,1006600002016000,42.90455780139425,-78.84921197672871,POINT (-78.849211976729 42.904557801394),ELLICOTT,District C,33.02,4,4004,Masten Park
10225992,PROGRESS,GEN20-9481889,11/17/2020 12:00:00 AM +0000,10/09/2020 12:00:00 AM +0000,10/09/2020 12:00:00 AM +0000,FAILED,Jeorge Dawkins,"10/09/20 MONITORING PER LOU, CITIZEN COMPLAINING",20,PANSY,20 PANSY,BUFFALO,NY,14208,0898200003016000,42.920737964072586,-78.84701540754644,POINT (-78.847015407546 42.920737964073),MASTEN,District E,33.01,2,2004,Hamlin Park
10016133,PROGRESS,238604,,,,FAILED,DWAIN LAWS,,14,COE,14 COE,BUFFALO,NY,14209,100161331006300002034000,42.906634555512696,-78.86717115273302,POINT (-78.86717115273302 42.906634555512696),ELLICOTT,District B,168,2,2012,Masten Park
10226503,PROGRESS,GEN20-9482057,07/21/2020 12:00:00 AM +0000,07/21/2020 12:00:00 AM +0000,07/21/2020 12:00:00 AM +0000,FAILED,PAUL CLIFT,complaint lov,17,CLIFFORD,17 CLIFFORD,BUFFALO,NY,14210,1223500005007000,42.87151901702928,-78.8445620945662,POINT (-78.844562094566 42.871519017029),FILLMORE,District A,163,1,1023,Seneca Babcock
10226540,INITIAL,GEN20-9486619,,10/09/2020 12:00:00 AM +0000,10/09/2020 12:00:00 AM +0000,VIOLATION,PAUL CLIFT,,43,LAUX,43 LAUX,BUFFALO,NY,14206,1127700003021000,42.87823544277315,-78.83240214401769,POINT (-78.832402144018 42.878235442773),FILLMORE,District C,17,1,1026,Broadway Fillmore
10215934,INITIAL,GEN20-9481587,,06/24/2020 12:00:00 AM +0000,06/24/2020 12:00:00 AM +0000,VIOLATION,DAVID GILSON,,216,MINNESOTA,216 MINNESOTA,BUFFALO,NY,14215,0797100003016000,42.946707480159375,-78.82138358542235,POINT (-78.821383585422 42.946707480159),UNIVERSITY,District E,47,1,1007,University Heights
10215941,INITIAL,GEN20-9481593,06/24/2020 12:00:00 AM +0000,06/24/2020 12:00:00 AM +0000,06/24/2020 12:00:00 AM +0000,VIOLATION,Sean Myers,,336,WEIMAR,336 WEIMAR,BUFFALO,NY,14206,1232600007010000,42.87380030663959,-78.80773714786534,POINT (-78.807737147865 42.87380030664),LOVEJOY,District A,167,2,2005,Kaisertown
10215957,PROGRESS,GEN17-9430243,05/08/2020 12:00:00 AM +0000,05/08/2020 12:00:00 AM +0000,05/08/2020 12:00:00 AM +0000,NOPROGRESS,Mike Dillon,additional violation debris,19,RYAN ST,19 RYAN ST,BUFFALO,NY,14210,1238100003002000,42.85708414843582,-78.81071331425717,POINT (-78.810713314257 42.857084148436),SOUTH,District A,10,5,5007,Seneca-Cazenovia
10215958,INITIAL,GEN20-9481596,,06/24/2020 12:00:00 AM +0000,06/24/2020 12:00:00 AM +0000,VIOLATION,PAUL CLIFT,,29,CLEMO,29 CLEMO,BUFFALO,NY,14206,1127700002030000,42.878047462620934,-78.83363204551809,POINT (-78.833632045518 42.878047462621),FILLMORE,District C,17,1,1025,Broadway Fillmore
10215962,PROGRESS,GEN19-9461852,05/08/2020 12:00:00 AM +0000,05/08/2020 12:00:00 AM +0000,05/08/2020 12:00:00 AM +0000,NOPROGRESS,Mike Dillon,PROGRESS STOPPED,15,RUTLAND,15 RUTLAND,BUFFALO,NY,14220,1332400008001000,42.852993188241854,-78.81794276608017,POINT (-78.81794276608 42.852993188242),SOUTH,District A,9,2,2009,South Park
10215965,INITIAL,GEN20-9481599,06/09/2020 12:00:00 AM +0000,06/24/2020 12:00:00 AM +0000,06/24/2020 12:00:00 AM +0000,VIOLATION,Michael J Kelly,trash/vehicle,30,MARSHALL,30 MARSHALL,BUFFALO,NY,14211,1016100009013000,42.905197845196255,-78.83452489698055,POINT (-78.834524896981 42.905197845196),MASTEN,District C,35,1,1012,MLK Park
10215972,PROGRESS,GEN17-9424785,05/08/2020 12:00:00 AM +0000,05/08/2020 12:00:00 AM +0000,05/08/2020 12:00:00 AM +0000,NOPROGRESS,Mike Dillon,NO ENTRY,64,ZITTEL,64 ZITTEL,BUFFALO,NY,14210,1238200003067000,42.8552677290236,-78.80617371372422,POINT (-78.806173713724 42.855267729024),SOUTH,District A,10,5,5011,Seneca-Cazenovia
