RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,Link,Latitude,Longitude,Location1
008934-20CP,Complaint,Request,Tree,"Tree Removal without permits at 4216 32nd Av W, Seattle 98199",2020-10-12,2020-10-15,Completed,Completed,4216 32ND AVE W,SEATTLE,WA,98199,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008934-20CP,47.65824759,-122.39796382,"4216 32ND AVE W
SEATTLE, WA 98199
(47.65824759, -122.39796382)"
1051177-TR,Tenant Relocation,Request,,Owner Certification of No Displacement,2020-10-21,,,Closed,808 SW HENDERSON ST,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1051177-TR,47.52303681,-122.34599598,"808 SW HENDERSON ST
SEATTLE, WA 98106
(47.52303681, -122.34599598)"
1050286-VI,Notice of Violation,Case,,"We've been sealing with black mold for 2 yrs. Ant infestation, toilets running/broken.  I feel I'm being retaliated against because I'm making the owner aware of the issue.  They told me they want me out by April 30th because they are selling the house.",2020-05-08,2020-05-08,Completed,Initiated,1617 SW BARTON ST,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1050286-VI,47.52085658,-122.35596026,"1617 SW BARTON ST
SEATTLE, WA 98106
(47.52085658, -122.35596026)"
007883-20CP,Complaint,Request,Land Use,Cars stored in front yard.,2020-09-06,2020-10-21,Completed,Closed,9224 WALLINGFORD AVE N,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007883-20CP,47.69672836,-122.33619282,"9224 WALLINGFORD AVE N
SEATTLE, WA 98103
(47.69672836, -122.33619282)"
001428-20CP,Complaint,Request,LandLord/Tenant,Questions about security deposit,2020-02-18,,,Completed,10014 GREENWOOD AVE N,SEATTLE,WA,98133,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001428-20CP,47.70189776,-122.35507786,"10014 GREENWOOD AVE N
SEATTLE, WA 98133
(47.70189776, -122.35507786)"
000517-20CP,Complaint,Request,LandLord/Tenant,"We received no notification or warning that the owner was having soil tests done.  The company is using a backhoe, has taken down the fence and stirring up lots of dust.",2020-01-17,,,Completed,537 S SULLIVAN ST,SEATTLE,WA,98108,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000517-20CP,47.52709092,-122.32673823,"537 S SULLIVAN ST
SEATTLE, WA 98108
(47.52709092, -122.32673823)"
005460-20CP,Complaint,Request,Construction,"Per Online; I am a neighbor of the two unit new development, project number 3035504-lu or project  6755281-CN located in the back of 1148 NW 59th, Seattle WA. in Ballard.I believe that the development is not adhearing to the appropriate set backs on the alley on the west side of the development.    The alley is shown as 12 feet wide, which is increased to 14 feet and SDOT requires 16 feet of alley through redevelopment.  There should be an additional 5 foot side setback fr",2020-06-30,,,Closed,1148 NW 59TH ST,SEATTLE,WA,98107,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005460-20CP,47.67179513,-122.37285525,"1148 NW 59TH ST
SEATTLE, WA 98107
(47.67179513, -122.37285525)"
009012-20CP,Complaint,Request,,"no fans to dry out units flooded by the sprinkler system, no functioning smoke alarms, and walls stripped down to the studs",2020-10-13,2020-10-21,Completed,Completed,7101 62ND AVE NE,SEATTLE,WA,98115,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009012-20CP,47.68057955,-122.26286946,"7101 62ND AVE NE
SEATTLE, WA 98115
(47.68057955, -122.26286946)"
011664-19CP,Complaint,Request,LandLord/Tenant,Guidance on rent increase notice,2019-12-16,,,Completed,1400 S MAIN ST,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011664-19CP,47.60054962,-122.31352847,"1400 S MAIN ST
SEATTLE, WA 98144
(47.60054962, -122.31352847)"
007196-20CP,Complaint,Request,Weeds,"Overgrown Vegetation, Landscaping blocking 2/3 of sidewalk",2020-08-17,2020-10-20,Completed,Completed,7758 9TH AVE NW,SEATTLE,WA,98117,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007196-20CP,47.68680012,-122.36808137,"7758 9TH AVE NW
SEATTLE, WA 98117
(47.68680012, -122.36808137)"
011444-19CP,Complaint,Request,LandLord/Tenant,Would like to know rights as a tenant. Lives in truck at the moment. Did not want to give name,2019-12-11,,,Closed,,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011444-19CP,,,
1051172-VI,Notice of Violation,Case,,"Per Online; Sink in master bath broke six months ago and was reported to landlord, still has not been replaced. Landlord removed the broken sink three months ago but has not installed a replacement.Tub in master bath has a leaky faucet that leaks through the floor into the living room when used. Was reported to landlord on Dec 31 2019. Still has not been fixed.",2020-10-21,2020-10-14,Completed,NOV Issued,1956 HARVARD AVE E,SEATTLE,WA,98102,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1051172-VI,47.63748052,-122.32218401,"1956 HARVARD AVE E
SEATTLE, WA 98102
(47.63748052, -122.32218401)"
000292-20CP,Complaint,Request,LandLord/Tenant,Would like to know proper way to inform tenant that Mgmt would like to come and Inspect unit for maintenance/damages. Mgmt gave written notice 1/7/2020 have yet to receive an answer.,2020-01-08,,,Closed,,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000292-20CP,,,
010862-19CP,Complaint,Request,LandLord/Tenant,Security deposit inquiry,2019-11-14,,,Closed,7901 DELRIDGE WAY SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010862-19CP,47.53144388,-122.36077665,"7901 DELRIDGE WAY SW
SEATTLE, WA 98106
(47.53144388, -122.36077665)"
008935-20CP,Complaint,Request,Construction,Alpha Wolf Construction LLC has had a crew onsite periodically for about a week doing significant demolition of bathrooms in this house. Plumbing  fixtures in the bathrooms and kitchen have been removed. Drywall and some framing have been removed and hauled away in their box truck. Debris including large appliances are in carport at rear of house. I see no permits on file for any construction or remodeling at this address.,2020-10-12,2020-10-20,Completed,Completed,7743 16th AVE NE,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008935-20CP,47.68616805,-122.31134969,"7743 16th AVE NE
(47.68616805, -122.31134969)"
002848-20CP,Complaint,Request,Land Use,Per CSB; A couch has been dumped in a small empty area behind the old Good E's Auto repair shop. Transients have been using to hide behind and sleep on. My son also found a glass meth pipe along the street in front of this area.,2020-04-07,2020-10-21,Completed,Completed,9230 20TH AVE SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002848-20CP,47.52012293,-122.35893501,"9230 20TH AVE SW
SEATTLE, WA 98106
(47.52012293, -122.35893501)"
011678-19CP,Complaint,Request,LandLord/Tenant,TRAO assistance,2019-12-17,,,Closed,419 QUEEN ANNE AVE N,SEATTLE,WA,98109,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011678-19CP,47.62279278,-122.35709046,"419 QUEEN ANNE AVE N
SEATTLE, WA 98109
(47.62279278, -122.35709046)"
009187-20CP,Complaint,Request,Land Use,Per CSB; PER SPD: Over the max limit of 3 vehicles on private property. Derelict vehicles in front of house haven't moved in years. Prior history of parking on the parking strip.  SDCI - Enforce junk storage violation,2020-10-16,,,Under Investigation,9909 34TH AVE SW,SEATTLE,WA,98126,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009187-20CP,47.51435496,-122.37568861,"9909 34TH AVE SW
SEATTLE, WA 98126
(47.51435496, -122.37568861)"
008957-20CP,Complaint,Request,Construction,"""There is a new construction site located at 11202 Roosevelt Way NE, Seattle, WA 98125 (the SDCI web site does not locate this address on the compliant form), they have taken over a shared alley just north of the site and dug a long trench filled with very muddy water that has run down into the city of Seattle storm sewer system. Do they have a permit to perform this work? Who is monitoring the environmental issues? Please investigate and advise with all due alacrity.",2020-10-13,2020-10-20,Completed,Completed,11200 pinehurst WAY NE,SEATTLE,WA,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008957-20CP,47.70992051,-122.31759834,"11200 pinehurst WAY NE
SEATTLE, WA
(47.70992051, -122.31759834)"
001649-20CP,Complaint,Request,LandLord/Tenant,Deposit inquiry,2020-02-21,,,Closed,621 S KING ST,SEATTLE,WA,98104,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001649-20CP,47.59818439,-122.32545241,"621 S KING ST
SEATTLE, WA 98104
(47.59818439, -122.32545241)"
009199-20CP,Complaint,Request,Vacant Building,PER CSB: Access to door and front side windows broken into vacant building now occupied by homelessvacant building violation,2020-10-20,,,Under Investigation,1311 E MARION ST,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009199-20CP,47.61020930,-122.31489813,"1311 E MARION ST
SEATTLE, WA 98122
(47.6102093, -122.31489813)"
001060-20CP,Complaint,Request,LandLord/Tenant,Landlord rights inquiry,2020-02-05,,,Completed,11501 GREENWOOD AVE N,SEATTLE,WA,98133,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001060-20CP,47.71249850,-122.3559508,"11501 GREENWOOD AVE N
SEATTLE, WA 98133
(47.7124985, -122.3559508)"
008726-20CP,Complaint,Request,Construction,Major interior and exterior work is being done at this newly purchased home.  Unable to find a permit for the work.,2020-10-04,2020-10-21,Completed,Closed,3202 48TH AVE SW,SEATTLE,WA,98116,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008726-20CP,47.57551405,-122.39311198,"3202 48TH AVE SW
SEATTLE, WA 98116
(47.57551405, -122.39311198)"
007454-20CP,Complaint,Request,,"Per Online; Sink in master bath broke six months ago and was reported to landlord, still has not been replaced. Landlord removed the broken sink three months ago but has not installed a replacement.Tub in master bath has a leaky faucet that leaks through the floor into the living room when used. Was reported to landlord on Dec 31 2019. Still has not been fixed.",2020-08-25,2020-10-14,Completed,Completed,1956 HARVARD AVE E,SEATTLE,WA,98102,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007454-20CP,47.63748052,-122.32218401,"1956 HARVARD AVE E
SEATTLE, WA 98102
(47.63748052, -122.32218401)"
008972-20CP,Complaint,Request,Construction,Major excavation and major diesel smell,2020-10-13,2020-10-20,Completed,Completed,6522 39TH AVE SW,SEATTLE,WA,98136,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008972-20CP,47.54409921,-122.38156865,"6522 39TH AVE SW
SEATTLE, WA 98136
(47.54409921, -122.38156865)"
1050969-VI,Notice of Violation,Case,,"On 9/18/20, I moved into my apartment at the Walton Lofts. It didn't have a functional HVAC system and appliances prior to signing the lease. And those problems weren't communicated prior to signing the lease. It's been over 72 hours without a permanent resolution to those.**No heat and dishwasher/oven other appliancesnot working.  Unable to stay per temporary heatersprovided give off fumes. Per phone call - JH**",2020-09-23,2020-10-21,Compliance Achieved,Completed,75 VINE ST,SEATTLE,WA,98121,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1050969-VI,47.61428572,-122.35057188,"75 VINE ST
SEATTLE, WA 98121
(47.61428572, -122.35057188)"
1051173-CT,Citation,Case,,,2020-10-21,,,Initiated,715 1ST AVE W,SEATTLE,WA,98119,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1051173-CT,47.62615907,-122.35819576,"715 1ST AVE W
SEATTLE, WA 98119
(47.62615907, -122.35819576)"
007611-20CP,Complaint,Request,Land Use,I manage 9215 Greenwood Ave. N. There is a homeless camp setup in 9205 Greenwood Ave N. Its occupants threatened my co-worker. They were armed with crowbars. My co-worker was performing maintenance with a leaf-blower. They said they would wrap it around his head.This is an empty lot. Demo'd awhile back for new construction.ALSO SEE 008134-20CPPER CSB: Needles on steps right off sideway. The property is a vacant lot with an encampment. The encampment has also split a po,2020-08-28,2020-10-21,No Access/Unable to Observe,Completed,9205 GREENWOOD AVE N,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007611-20CP,47.69632718,-122.3556793,"9205 GREENWOOD AVE N
SEATTLE, WA 98103
(47.69632718, -122.3556793)"
001965-20CP,Complaint,Request,LandLord/Tenant,Received a 10-day vacate notice for requesting repairs for roof leaks and fire hazard for hard-wired electrical box.,2020-03-05,,,Completed,4536 DELRIDGE WAY SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001965-20CP,47.56177113,-122.36269121,"4536 DELRIDGE WAY SW
SEATTLE, WA 98106
(47.56177113, -122.36269121)"
000690-20CP,Complaint,Request,LandLord/Tenant,Management harassment,2020-01-20,,,Completed,308 4TH AVE S,SEATTLE,WA,98104,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000690-20CP,47.59982559,-122.32851868,"308 4TH AVE S
SEATTLE, WA 98104
(47.59982559, -122.32851868)"
000700-20CP,Complaint,Request,LandLord/Tenant,Rights inquiry,2020-01-23,,,Closed,1546 STURGUS AVE S,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000700-20CP,47.58870994,-122.31141592,"1546 STURGUS AVE S
SEATTLE, WA 98144
(47.58870994, -122.31141592)"
001240-20CP,Complaint,Request,LandLord/Tenant,Request TRAO,2020-02-11,,,Completed,12328 33RD AVE NE,SEATTLE,WA,98125,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001240-20CP,47.71830458,-122.29248442,"12328 33RD AVE NE
SEATTLE, WA 98125
(47.71830458, -122.29248442)"
005668-20CP,Complaint,Request,Land Use,"Per Online; My neighbor at 2568 NE 83rd St is building a huge structure in their backyard (maybe 20 feet tall?). It seems to be as tall as the adjacent house. It is meant to be a ""climbing wall"" but now has a roof over it and is substantially larger than typical home playgrounds. Can you confirm if this project has a permit? Does it meet code? It is quite obtrusive to the neighborhood and now reduces backyard and home privacy. Thank you,",2020-07-07,2020-10-07,Completed,Completed,2568 NE 83RD ST,SEATTLE,WA,98115,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005668-20CP,47.68970563,-122.29837341,"2568 NE 83RD ST
SEATTLE, WA 98115
(47.68970563, -122.29837341)"
1051171-VI,Notice of Violation,Case,,"no fans to dry out units flooded by the sprinkler system, no functioning smoke alarms, and walls stripped down to the studs",2020-10-21,,,Completed,7101 62ND AVE NE,SEATTLE,WA,98115,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1051171-VI,47.68057955,-122.26286946,"7101 62ND AVE NE
SEATTLE, WA 98115
(47.68057955, -122.26286946)"
000626-20CP,Complaint,Request,LandLord/Tenant,"Per Online; LANDLORD HAS ATTEMPTED TO UNILATERALLY MAKE A CHANGE TO MY FIXED TERM LEASE DESPITE MY VOCAL OPPOSITION.  ADDITIONALLY, LANDLORD HAS REPEATEDLY ENTERED MY UNIT WITHOUT MY PERMISSION. LANDLORD NOW REFUSES TO RETURN CALLS OR ANSWER PHONE WHEN I ATTEMPT TO REACH THEM.",2020-01-22,,,Completed,6401 20TH AVE NW,SEATTLE,WA,98107,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000626-20CP,47.67551288,-122.3823873,"6401 20TH AVE NW
SEATTLE, WA 98107
(47.67551288, -122.3823873)"
008864-20CP,Complaint,Request,Weeds,Growing from / adjacent to private property] Vegetation blocking 50 percent of sidewalk. Can't push a wheelchair or stroller past.,2020-10-08,,,Completed,6705 9TH AVE NW,SEATTLE,WA,98117,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008864-20CP,47.67797727,-122.36905448,"6705 9TH AVE NW
SEATTLE, WA 98117
(47.67797727, -122.36905448)"
1050810-VI,Notice of Violation,Case,,"Wasp nest on property, shouldn't owner remove it?",2020-08-26,2020-10-21,Compliance Achieved,Completed,5027 9TH AVE NE,SEATTLE,WA,98105,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1050810-VI,47.66577549,-122.31871728,"5027 9TH AVE NE
SEATTLE, WA 98105
(47.66577549, -122.31871728)"
005542-20CP,Complaint,Request,Construction,Excavation tractor on property with crew stating is doing sewer inspection. Work is occurring in grove of trees.Ok to view from complainant's property,2020-07-02,,,Completed,6066 52ND AVE NE,SEATTLE,WA,98115,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005542-20CP,47.67423227,-122.2710238,"6066 52ND AVE NE
SEATTLE, WA 98115
(47.67423227, -122.2710238)"
009053-20CP,Complaint,Request,Construction,building 3 add'l units + ADU  - no setback - building outside original plans - looks like,2020-10-15,,,Completed,808 NW 125TH ST,SEATTLE,WA,98177,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009053-20CP,47.71992320,-122.36681955,"808 NW 125TH ST
SEATTLE, WA 98177
(47.7199232, -122.36681955)"
