PermitNum,PermitClass,PermitClassMapped,PermitType,PermitTypeMapped,Description,EstProjectCost,AppliedDate,IssuedDate,ExpiresDate,CompletedDate,StatusCurrent,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,ContractorCompanyName,Link,Latitude,Longitude,Location1
6803336-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Start up Mitsubishi ductless,400.0000,2020-10-01,2020-10-01,2022-04-01,,Issued,1111 19th AVE E,,,,Sorensen Mechanical,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6803336-RF,47.62905621,-122.30762141,"1111 19th AVE E
(47.62905621, -122.30762141)"
6800590-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,Install (1) gas fireplace insert.,600.0000,2020-09-15,2020-09-15,2022-03-15,2020-10-01,Completed,4706 SW STEVENS ST,SEATTLE,WA,98116,"Advanced Installation, Inc",https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6800590-FR,47.57773833,-122.39245027,"4706 SW STEVENS ST
SEATTLE, WA 98116
(47.57773833, -122.39245027)"
6803108-ME,Multifamily,Residential,Mechanical,Trade,Ductless heat pump installation. Subject to Field Inspection - STFI,6000.0000,2020-10-01,2020-10-01,2022-04-01,,Issued,12535 A 35TH AVE NE,SEATTLE,WA,98125,Mountain Valley Heating and AC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6803108-ME,47.72027129,-122.29109032,"12535 A 35TH AVE NE
SEATTLE, WA 98125
(47.72027129, -122.29109032)"
6802279-SS,Single Family/Duplex,Residential,Side Sewer,Trade,Repair existing side sewer and cleanout installation.  No work in R/W.,3500.0000,2020-09-25,2020-09-30,2022-03-30,2020-10-01,Completed,3108 S MASSACHUSETTS ST,SEATTLE,WA,98144,Hydromax USA,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802279-SS,47.58812316,-122.29216529,"3108 S MASSACHUSETTS ST
SEATTLE, WA 98144
(47.58812316, -122.29216529)"
6803487-RF,Single Family/Duplex,Residential,Refrigeration,Trade,We will be installing a Mitsubishi 3-zone ductless heat pump,15025.0000,2020-10-01,2020-10-01,2022-04-01,,Issued,2565 DEXTER AVE N,SEATTLE,WA,98109,Legacy One Heating,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6803487-RF,47.6436483,-122.34646235,"2565 DEXTER AVE N
SEATTLE, WA 98109
(47.6436483, -122.34646235)"
6799235-SS,Single Family/Duplex,Residential,Side Sewer,Trade,"On-site work only.  New sanitary sewer and cleanout from new DADU permit 6740245-CN to existing combined side sewer lateral.New DADU less than 750sf, no drainage review required, no On-site Stormwater management facilities.",100.0000,2020-09-30,2020-10-01,2022-04-01,,Issued,3215 NW 75th ST,,,,"Metropolitan Sewer Service, LLC",https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6799235-SS,47.68294779,-122.39919461,"3215 NW 75th ST
(47.68294779, -122.39919461)"
6803347-RF,Multifamily,Residential,Refrigeration,Trade,installing new mini split system,3000.0000,2020-10-01,2020-10-01,2022-04-01,,Issued,7544 A 43RD AVE S,SEATTLE,WA,98118,ALEXANDERS HEATING & AC LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6803347-RF,47.53397117,-122.27825762,"7544 A 43RD AVE S
SEATTLE, WA 98118
(47.53397117, -122.27825762)"
6803512-RF,Single Family/Duplex,Residential,Refrigeration,Trade,Install single zone mini split,6000.0000,2020-10-01,2020-10-01,2022-04-01,,Issued,2921 14TH AVE S,SEATTLE,WA,98144,Greenwood Heating & AC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6803512-RF,47.57704153,-122.31495482,"2921 14TH AVE S
SEATTLE, WA 98144
(47.57704153, -122.31495482)"
6766183-CY,Commercial,Non-Residential,Conveyance,Trade,Install New Elevator CEY872,158554.9400,2020-01-30,2020-01-30,2021-07-30,2020-09-25,Completed,1911 22ND AVE S,SEATTLE,WA,98144,ThyssenKrupp Elevator,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6766183-CY,47.58607151,-122.30446566,"1911 22ND AVE S
SEATTLE, WA 98144
(47.58607151, -122.30446566)"
6777196-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,Installation of air handlers.,8000.0000,2020-03-18,2020-03-18,2021-09-18,2020-10-01,Completed,7545 9TH AVE NW,SEATTLE,WA,98117,BALLARD NATURAL GAS,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6777196-FR,47.68456645,-122.36871303,"7545 9TH AVE NW
SEATTLE, WA 98117
(47.68456645, -122.36871303)"
6754969-CY,Commercial,Non-Residential,Conveyance,Trade,"NEW CONTROLLERS, MACHINES, FIXTURES, CAB INTERIORS, DOOR EQUIPMENT, WORK BY OTHERS",100000.0000,2019-10-31,2019-10-31,2021-04-30,2020-09-28,Completed,6100 4TH AVE S,SEATTLE,WA,98108,Fujitec America,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6754969-CY,47.54699833,-122.3288321,"6100 4TH AVE S
SEATTLE, WA 98108
(47.54699833, -122.3288321)"
6803452-SS,Single Family/Duplex,Residential,Side Sewer,Trade,"Side sewer replacement from exterior of house approx 90ft, installing sewer injection pump in basement. Onsite work only.",0.0000,2020-10-01,2020-10-01,2022-04-01,,Issued,3217 SW MYRTLE ST,SEATTLE,WA,98126,Royal Flush Rooter and Excavation LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6803452-SS,47.53903663,-122.37476939,"3217 SW MYRTLE ST
SEATTLE, WA 98126
(47.53903663, -122.37476939)"
6802070-SS,Single Family/Duplex,Residential,Side Sewer,Trade,"Connect new SFR to sewer, including storm drain. Onsite work under 6790399-SS.",8000.0000,,,,,Withdrawn,5048 36th AVE NE,,,,Winfield Homes LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6802070-SS,47.66634352,-122.28882716,"5048 36th AVE NE
(47.66634352, -122.28882716)"
6803539-FR,Single Family/Duplex,Residential,Single-Family/Duplex Furnace,Trade,Installation of 2 Mitsubishi ductless heat pump systems. (Does NOT include ventilation),18000.0000,2020-10-01,2020-10-01,2022-04-01,,Issued,9201 Palatine AVE N,,,,Progressive Comfort Solutions,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6803539-FR,47.69620336,-122.35701084,"9201 Palatine AVE N
(47.69620336, -122.35701084)"
6801950-SS,Single Family/Duplex,Residential,Side Sewer,Trade,Sewer repair and liner installation. Onsite work only.,0.0000,2020-09-23,2020-09-30,2022-03-30,2020-10-01,Completed,1908 25th AVE E,,,,"Metropolitan Sewer Service, LLC",https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6801950-SS,47.63612017,-122.30031933,"1908 25th AVE E
(47.63612017, -122.30031933)"
6803477-SS,Single Family/Duplex,Residential,Side Sewer,Trade,Pipe burst from side of home to planter bed at the street (ROW).,0.0000,2020-10-01,2020-10-01,2022-04-01,,Issued,816 NW 51ST ST,SEATTLE,WA,98107,Dirt Cheap Inc,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6803477-SS,47.66587186,-122.36717988,"816 NW 51ST ST
SEATTLE, WA 98107
(47.66587186, -122.36717988)"
6789860-RF,Single Family/Duplex,Residential,Refrigeration,Trade,"install condenser, coil and line set for AC",6500.0000,2020-07-07,2020-07-07,2022-01-07,2020-10-01,Completed,3909 SW 109th ST,,,,PORTERS REFRIGERATION,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6789860-RF,47.50564572,-122.38220083,"3909 SW 109th ST
(47.50564572, -122.38220083)"
6582452-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,"STAND ALONE FIRE SPRINKLER - add/relocate 77 sprinkler heads, per plan.",,2017-02-22,2017-02-24,2018-08-24,,Expired,1300 1ST AVE,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6582452-FS,47.60740726,-122.3377828,"1300 1ST AVE
SEATTLE, WA 98101
(47.60740726, -122.3377828)"
6342265-ME,Commercial,Non-Residential,Mechanical,Trade,"Replace 3 ton heat pump with new 5 ton on 8th floor, per plan",11800.0000,2012-11-21,2013-01-02,2014-07-02,2013-08-23,Completed,1011 WESTERN AVE,SEATTLE,WA,98104,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6342265-ME,47.60449295,-122.33804582,"1011 WESTERN AVE
SEATTLE, WA 98104
(47.60449295, -122.33804582)"
6752494-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,Tenant Improvement involving 62 Fire Sprinkler heads. 102170-001,0.0000,2019-10-09,2019-10-23,2021-04-23,,Issued,2100 7TH AVE,SEATTLE,WA,98121,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6752494-FS,47.61630006,-122.33903406,"2100 7TH AVE
SEATTLE, WA 98121
(47.61630006, -122.33903406)"
6207294-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,INSTALLING AIR SEPERATOR ON HEAT RECOVERY LOOP,,2009-02-04,2009-02-04,2010-08-04,2009-03-24,Completed,1900 9TH AVE,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6207294-BP,47.61598241,-122.33449481,"1900 9TH AVE
SEATTLE, WA 98101
(47.61598241, -122.33449481)"
6061556-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,INSTALL BOILER ON SOUTH TOWER ROOF,,2005-07-14,2005-07-14,2007-01-14,2006-09-29,Completed,2200 WESTLAKE AVE,SEATTLE,WA,98121,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6061556-BP,47.61783174,-122.33729971,"2200 WESTLAKE AVE
SEATTLE, WA 98121
(47.61783174, -122.33729971)"
6366855-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,"***STAND ALONE SPRINKLER***  Add heads in (2) separate coolers to provide sprinkler protection off of existing overhead systems.  Total 16 heads, per plan.",,2013-05-24,2013-06-04,2014-12-04,2013-09-27,Completed,4600 37TH AVE SW,SEATTLE,WA,98126,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6366855-FS,47.56175408,-122.37836807,"4600 37TH AVE SW
SEATTLE, WA 98126
(47.56175408, -122.37836807)"
6388792-ME,Commercial,Non-Residential,Mechanical,Trade,MECHANICAL: Replace one (1) existing in-line exhaust fan serving Arrupe Bldg 1st floor IDF room.,1500.0000,2013-10-23,2013-10-23,2015-04-23,2014-01-15,Completed,901 12TH AVE,SEATTLE,WA,98122,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6388792-ME,47.61002062,-122.31721221,"901 12TH AVE
SEATTLE, WA 98122
(47.61002062, -122.31721221)"
6456613-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,CLOSED AS INCOMPLETE - EXPIRED PERMIT. **STAND ALONE SPRINKLER**  Upgrade for existing heads. Add (27) and relocate (44) quick response heads for tenant improvement on 25th floor.,,2015-01-29,2015-02-06,2016-08-06,,Completed,1111 3RD AVE,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6456613-FS,47.60655974,-122.33534639,"1111 3RD AVE
SEATTLE, WA 98101
(47.60655974, -122.33534639)"
6297313-ME,Commercial,Non-Residential,Mechanical,Trade,1) Install 1 water source heat pump serving lobby; 2) install (1) relief air fan w/associated fire/smoke dampers & ductwork; 3) install (1) general exhaust fan to serve building restrooms per plans.,109000.0000,2011-10-10,2011-11-14,2013-05-14,2012-04-02,Completed,51 UNIVERSITY ST,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6297313-ME,47.60604252,-122.33949131,"51 UNIVERSITY ST
SEATTLE, WA 98101
(47.60604252, -122.33949131)"
6394983-ME,Commercial,Non-Residential,Mechanical,Trade,"Replace 3 VAV boxes, diffusers and return grilles with associated duct work",45000.0000,2013-12-16,2013-12-23,2015-06-23,2014-05-01,Completed,1111 3RD AVE,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6394983-ME,47.60655974,-122.33534639,"1111 3RD AVE
SEATTLE, WA 98101
(47.60655974, -122.33534639)"
6195161-ME,Commercial,Non-Residential,Mechanical,Trade,"Replacement of (2) existing gas furnaces & Installation of roof top mounted exhaust fan, minor mechanical modifications, per plan.",46500.0000,2008-09-24,2008-10-06,2010-04-06,2008-10-29,Completed,6801 35TH AVE NE,SEATTLE,WA,98115,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6195161-ME,47.67785951,-122.2907259,"6801 35TH AVE NE
SEATTLE, WA 98115
(47.67785951, -122.2907259)"
6490405-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,**Stand Alone Sprinkler** Add 9 and relocate 4 heads per plan.,,2015-08-18,2015-08-25,2017-02-25,2016-01-20,Completed,1915 TERRY AVE,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6490405-FS,47.6162829,-122.33392235,"1915 TERRY AVE
SEATTLE, WA 98101
(47.6162829, -122.33392235)"
6756718-RF,Commercial,Non-Residential,Refrigeration,Trade,"Refrigeration for (2) split systems, per plan.",500.0000,2019-11-05,2019-11-05,2021-05-05,,Issued,4311 11TH AVE NE,SEATTLE,WA,98105,MACDONALD MILLER,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6756718-RF,47.66066062,-122.31690735,"4311 11TH AVE NE
SEATTLE, WA 98105
(47.66066062, -122.31690735)"
6023945-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,INSTALL PRESSURE VESSEL BOOSTER PUMP TANK,,2003-10-17,2003-10-17,2005-04-17,2004-02-27,Completed,1000 4TH AVE,SEATTLE,WA,98104,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6023945-BP,47.6064911,-122.33298287,"1000 4TH AVE
SEATTLE, WA 98104
(47.6064911, -122.33298287)"
6393925-RF,Industrial,Non-Residential,Refrigeration,Trade,REPLACE 5 EXISTING EVAPORATIVE CONDENSERS (FOR AMMONIS REFRIGERATOR) WITH 2 NEW LARGER EVEAPORATIVE CONDENSER EQUIVALENT;LY SIZE; INCLUDES AN UPGARDE STRUCTUAL PLATFORM,,2013-11-26,2013-11-26,2015-05-26,2014-02-13,Completed,4058 RAINIER AVE S,SEATTLE,WA,98118,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6393925-RF,47.56702138,-122.2882055,"4058 RAINIER AVE S
SEATTLE, WA 98118
(47.56702138, -122.2882055)"
6545687-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,"Stand Alone Fire Sprinkler** Add and relocate 89 pendant sprinklers to accomodate tenant improvement, per plans.",,2016-07-13,2016-07-18,2018-01-18,2016-10-24,Completed,601 UNION ST,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6545687-FS,47.610431,-122.33207692,"601 UNION ST
SEATTLE, WA 98101
(47.610431, -122.33207692)"
6264248-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,INSTALL NEW PRESSURE VESSEL,,2010-11-08,2010-11-08,2012-05-08,2011-03-18,Completed,500 5TH AVE N,SEATTLE,WA,98109,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6264248-BP,47.62419713,-122.34444505,"500 5TH AVE N
SEATTLE, WA 98109
(47.62419713, -122.34444505)"
6171776-ME,Commercial,Non-Residential,Mechanical,Trade,"Installing duct work to exhaust battery cabinet, tie into existing exhaust system.",6200.0000,2008-02-27,2008-03-06,2009-09-06,2008-03-28,Completed,100 4TH AVE N,SEATTLE,WA,98109,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6171776-ME,47.61915912,-122.34858677,"100 4TH AVE N
SEATTLE, WA 98109
(47.61915912, -122.34858677)"
6749536-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,Installation of a Lower Chilled Water Loop Air Separator AS-P3-1 NB #305540 for 2 + U. Job #106196-003,0.0000,,2019-09-23,2021-03-23,2019-09-27,Completed,1201 2ND AVE,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6749536-BP,47.60669166,-122.33701095,"1201 2ND AVE
SEATTLE, WA 98101
(47.60669166, -122.33701095)"
6272522-ME,Commercial,Non-Residential,Mechanical,Trade,"CLOSED AS INCOMPLETE - EXPIRED PERMIT. Install split cooling coils at two existing air handling units, run lines to condenser units mounted on concrete slab outside building, per plan.",48000.0000,2011-01-24,2011-04-22,2012-10-22,,Completed,4721 RAINIER AVE S,SEATTLE,WA,98118,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6272522-ME,47.55995299,-122.28689383,"4721 RAINIER AVE S
SEATTLE, WA 98118
(47.55995299, -122.28689383)"
6639793-ME,Commercial,Non-Residential,Mechanical,Trade,"HVAC TI for new restaurant, commercial kitchen, bar and service area located on ground floor. Scope includes HVAC to support both Type I and II commercial kitchen hoods (hood provided by others), per plan.",515000.0000,2018-01-31,2018-03-23,2019-09-23,,Closed,2202 8TH AVE,SEATTLE,WA,98121,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6639793-ME,47.61789385,-122.339443,"2202 8TH AVE
SEATTLE, WA 98121
(47.61789385, -122.339443)"
6381276-ME,Commercial,Non-Residential,Mechanical,Trade,"replacing 1 roof top heat pump and 4 roof top exhaust fans, per plan",27250.0000,2013-09-05,2013-10-09,2015-04-09,2013-11-04,Completed,9800 4TH AVE NE,SEATTLE,WA,98115,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6381276-ME,47.70087549,-122.32380221,"9800 4TH AVE NE
SEATTLE, WA 98115
(47.70087549, -122.32380221)"
6451495-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,Relocate 30 and add 9 qr ss[ recessed heads pm the 8th floor of the westlake union center building to accommodate TI crown castel TI,,2014-12-18,2014-12-29,2016-06-29,2015-04-06,Completed,1505 WESTLAKE AVE N,SEATTLE,WA,98109,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6451495-FS,47.63264186,-122.34172768,"1505 WESTLAKE AVE N
SEATTLE, WA 98109
(47.63264186, -122.34172768)"
6061558-BP,Commercial,Non-Residential,Boiler-Pressure Vessel,Trade,INSTALL BOILER ON SOUTH TOWER ROOF,,2005-07-14,2005-07-14,2007-01-14,2006-09-29,Completed,2200 WESTLAKE AVE,SEATTLE,WA,98121,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6061558-BP,47.61783174,-122.33729971,"2200 WESTLAKE AVE
SEATTLE, WA 98121
(47.61783174, -122.33729971)"
6351964-ME,Commercial,Non-Residential,Mechanical,Trade,"Replacing like for like on all; (1) electric boiler, (1) split system A/C unit, and (6) heat pumps, per plan",235000.0000,2013-02-14,2013-02-25,2014-08-25,2013-10-24,Completed,408 PIKE ST,SEATTLE,WA,98101,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6351964-ME,47.61056281,-122.33662265,"408 PIKE ST
SEATTLE, WA 98101
(47.61056281, -122.33662265)"
6089504-RF,Commercial,Non-Residential,Refrigeration,Trade,INSTALL (1) NEW SPLIT SYSTEM,,2006-02-27,2006-02-27,2007-08-27,2006-04-14,Completed,428 WESTLAKE AVE N,SEATTLE,WA,98109,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6089504-RF,47.62286493,-122.33805851,"428 WESTLAKE AVE N
SEATTLE, WA 98109
(47.62286493, -122.33805851)"
6333306-FS,Commercial,Non-Residential,Fire Sprinkler,Trade,Stand alone sprinkler: level 38 add 1 and relocate 31 standard response pendent sprinkler,1000.0000,2012-09-04,2012-09-17,2014-03-17,2012-11-07,Completed,701 5TH AVE,SEATTLE,WA,98104,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6333306-FS,47.60454088,-122.33073506,"701 5TH AVE
SEATTLE, WA 98104
(47.60454088, -122.33073506)"
6721581-ME,Institutional,Non-Residential,Mechanical,Trade,Install duct work to connect ventilation and cooling air from SF45 on 5CT to 6CT corridor and to serve rooms off 6T corridor.,812036.0000,2019-05-28,2019-07-22,2021-01-22,2020-04-22,Completed,325 9TH AVE,SEATTLE,WA,98104,McKinstry Co. LLC,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6721581-ME,47.60399886,-122.32378355,"325 9TH AVE
SEATTLE, WA 98104
(47.60399886, -122.32378355)"
6711433-BP,Multifamily,Residential,Boiler-Pressure Vessel,Trade,Replacing old boilers with new boilers for domestic water supply.,9000.0000,,2019-02-05,2020-08-05,2019-03-20,Completed,2317 3RD AVE,SEATTLE,WA,98121,MACDONALD MILLER,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6711433-BP,47.61480968,-122.34569303,"2317 3RD AVE
SEATTLE, WA 98121
(47.61480968, -122.34569303)"
