UNIQUE KEY,TOW DATE,AGENCY,VEHICLE YEAR,VEHICLE MAKE,LICENSE PLATE,LICENSE STATE,TOW LOCATION,CITY,STATE,ZIP,TOW REASON,TOW DESCRIPTION,LOCATION,LATITUDE,LONGITUDE,COUNCIL DISTRICT,POLICE DISTRICT,CENSUS TRACT,CENSUS BLOCK GROUP,CENSUS BLOCK,NEIGHBORHOOD
200810254DPE,10/25/2008,DPE,2002,FORD,,NY,1740 AMHERST,Buffalo,NY,14214,IL,ILLEGAL VEHICLE,"(42.940336486657, -78.839926935544)",42.940336486657074,-78.83992693554367,DELAWARE,District D,45,4,4014,UNKNOWN
200810255DPE,10/25/2008,DPE,2008,CHEV,,NY,SENECA/LARKIN,Buffalo,NY,14210,IL,ILLEGAL VEHICLE,"(42.876538010092, -78.852708949616)",42.876538010091956,-78.85270894961577,FILLMORE,District A,164,3,3021,UNKNOWN
200810256JMA,10/25/2008,JMA,2001,GMC,,NY,1345 BAILEY AVE,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
2008102610DPE,10/26/2008,DPE,1998,PLYM,,NY,33 E AT BEST,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.903690030291, -78.84598297237)",42.903690030290726,-78.84598297237015,ELLICOTT,District C,31,1,1001,UNKNOWN
2008102611RIV,10/26/2008,RIV,1997,FORD,,WA,356 CONNECTICUT ST,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.905886703145, -78.887750033542)",42.90588670314461,-78.88775003354223,NIAGARA,District B,69.02,1,1002,UNKNOWN
2008102612DPE,10/26/2008,DPE,1995,CHEV,,NY,165 SMITH,Buffalo,NY,14210,IL,ILLEGAL VEHICLE,"(42.866498512537, -78.847002424949)",42.866498512536964,-78.84700242494895,FILLMORE,District A,163,3,3022,UNKNOWN
2008102613RIV,10/26/2008,RIV,1998,FORD,,NY,180 DEERFIELD,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.927377971661, -78.826824859777)",42.927377971660725,-78.82682485977726,MASTEN,District E,170,2,2012,UNKNOWN
2008102614RIV,10/26/2008,RIV,0,DODG,,NY,361 BOX,Buffalo,NY,14211,IM,IMPOUNDED,"(42.911153143109, -78.82706769065)",42.91115314310935,-78.82706769065025,FILLMORE,District C,35,3,3007,UNKNOWN
200810261JMA,10/26/2008,JMA,1997,CHEV,,NY,160 BRINKMAN,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.905901772882, -78.812698614095)",42.90590177288231,-78.81269861409508,LOVEJOY,District C,29,1,1004,UNKNOWN
200810262JMA,10/26/2008,JMA,2000,DODG,,NY,1399 BROADWAY,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.895697301973, -78.823073174507)",42.89569730197335,-78.82307317450659,FILLMORE,District C,24,2,2004,UNKNOWN
200810263DPE,10/26/2008,DPE,2007,CHRY,,NY,MAIN/AMHERST,Buffalo,NY,14214,IL,ILLEGAL VEHICLE,"(42.94026101933, -78.837975965542)",42.940261019329746,-78.83797596554223,MASTEN,District D,45,4,4012,UNKNOWN
200810264RIV,10/26/2008,RIV,1996,TOYO,,NY,1402 SOUTH PARK,Buffalo,NY,14220,AI,ACCIDENT,"(42.858273500471, -78.832594809508)",42.85827350047094,-78.83259480950814,LOVEJOY,District A,2,1,1002,UNKNOWN
200810265DPE,10/26/2008,DPE,1992,PONT,,NY,425 NIAGARA ST,Buffalo,NY,14201,IL,ILLEGAL VEHICLE,"(42.895672751709, -78.886798558774)",42.8956727517094,-78.88679855877389,ELLICOTT,District B,71.01,3,3007,UNKNOWN
200810266DPE,10/26/2008,DPE,1999,NISS,,NY,122 CLAREMONT,Buffalo,NY,14222,IL,ILLEGAL VEHICLE,"(42.925588662321, -78.879675819649)",42.9255886623212,-78.87967581964892,DELAWARE,District D,63.01,1,1005,UNKNOWN
200810267RIV,10/26/2008,RIV,2006,MAZD,,NY,2170 SENECA ST,Buffalo,NY,14210,IL,ILLEGAL VEHICLE,"(42.853501760032, -78.807470706136)",42.85350176003223,-78.80747070613577,SOUTH,District A,10,2,2004,UNKNOWN
200810268DPE,10/26/2008,DPE,1997,FORD,,NY,TONAWANDA/ GRACE,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.943868029142, -78.900798024784)",42.943868029142465,-78.90079802478428,NORTH,District D,57,1,1011,UNKNOWN
200810269DPE,10/26/2008,DPE,2001,MERC,,NY,ITHACA/WHITFIELD,Buffalo,NY,14220,AI,ACCIDENT,"(42.843644998908, -78.82042994381)",42.843644998908054,-78.82042994381045,SOUTH,District A,8,1,1007,UNKNOWN
2008102710DPE,10/27/2008,DPE,2000,DODG,,NY,1345 BAILEY AVE,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
2008102711DPE,10/27/2008,DPE,1993,FORD,,NY,1847 SOUTH PARK,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.848454363228, -78.823758859745)",42.84845436322756,-78.82375885974496,SOUTH,District A,2,3,3000,UNKNOWN
2008102712DPE,10/27/2008,DPE,1999,OLDS,,NY,412 7TH ST,Buffalo,NY,14201,IL,ILLEGAL VEHICLE,"(42.89652273344, -78.889430237471)",42.896522733439525,-78.889430237471,ELLICOTT,District B,71.01,4,4001,UNKNOWN
200810271DPE,10/27/2008,DPE,1999,FORD,,NY,183 FOREST,Buffalo,NY,14213,AI,ACCIDENT,"(42.927636107973, -78.89212712466)",42.92763610797274,-78.89212712466,NORTH,District D,171,2,2002,UNKNOWN
200810272DPE,10/27/2008,DPE,1999,TOYO,,NY,1045 WEST,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.918697506696, -78.896923454953)",42.91869750669612,-78.8969234549526,NIAGARA,District D,61,1,1022,UNKNOWN
200810273DPE,10/27/2008,DPE,2003,DODG,,NY,WALDEN/WEX,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.905569006887, -78.808521989433)",42.905569006886935,-78.80852198943303,LOVEJOY,District C,30,3,3002,UNKNOWN
200810275RIV,10/27/2008,RIV,2001,JEEP,,NY,14 NEWTON,Buffalo,NY,14212,ST,STOLEN VEHICLE,"(42.89100678687, -78.831750883919)",42.89100678687018,-78.83175088391879,FILLMORE,District C,16,2,2010,UNKNOWN
200810276DPE,10/27/2008,DPE,1993,MAZD,,NY,165 NIAGARA ST,Buffalo,NY,14201,IL,ILLEGAL VEHICLE,"(42.889223816207, -78.8807324326)",42.889223816206965,-78.88073243260007,FILLMORE,District B,71.02,2,2009,UNKNOWN
200810277DPE,10/27/2008,DPE,98,OLDS,,NY,622 MOSELLE,Buffalo,NY,14215,ST,STOLEN VEHICLE,"(42.920543582648, -78.824480888798)",42.920543582647646,-78.82448088879794,MASTEN,District E,34,1,1000,UNKNOWN
200810278JMA,10/27/2008,JMA,1999,CHEV,,NY,2767 BAILEY AVE,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.930018738718, -78.813573045162)",42.93001873871751,-78.81357304516186,UNIVERSITY,District E,44.02,2,2004,UNKNOWN
200810281DPE,10/28/2008,DPE,2002,CHEV,,NY,1513 BROADWAY,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.896252603793, -78.818798303959)",42.896252603792654,-78.81879830395916,FILLMORE,District C,24,1,1003,UNKNOWN
200810282DPE,10/28/2008,DPE,1999,BUIC,,NY,MCKINLEY/SOUTHSIDE,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.856063976819, -78.823601943513)",42.85606397681895,-78.82360194351286,SOUTH,District A,9,1,1002,UNKNOWN
200810283JMA,10/28/2008,JMA,1999,LINC,,NY,695 MAIN ST,Buffalo,NY,14203,IL,ILLEGAL VEHICLE,"(42.89284890703, -78.871960670975)",42.89284890703036,-78.87196067097543,ELLICOTT,District B,165,1,1006,UNKNOWN
200810284DPE,10/28/2008,DPE,3,FORD,,NY,721 N DIVISION,Buffalo,NY,14210,AB,ABANDONED VEHICLE,"(42.878773580809, -78.848613145158)",42.878773580808904,-78.84861314515821,FILLMORE,District C,164,3,3007,UNKNOWN
200810286DPE,10/28/2008,DPE,3,JAGU,,NY,3495 BAILEY,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.951300121673, -78.813647580181)",42.951300121672844,-78.8136475801807,UNIVERSITY,District E,46.02,1,1004,UNKNOWN
200810287DPE,10/28/2008,DPE,0,SATU,,NY,133 HOPKINS,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.841410591508, -78.832306430779)",42.84141059150811,-78.83230643077945,SOUTH,District A,1.10,4,4004,UNKNOWN
200810291DPE,10/29/2008,DPE,93,PONT,,NY,ELMWOOD AND 198,Buffalo,NY,14216,IL,ILLEGAL VEHICLE,"(42.934279967964, -78.877526952454)",42.934279967963626,-78.87752695245396,NORTH,District D,55,4,4007,UNKNOWN
200810297DPE,10/29/2008,DPE,98,HOND,,NY,534 E FERRY,Buffalo,NY,14208,IM,IMPOUNDED,"(42.914733343649, -78.844478680076)",42.914733343649274,-78.84447868007551,MASTEN,District E,33.01,3,3007,UNKNOWN
200810301RIV,10/30/2008,RIV,93,FORD,,NY,774 EXCHANGE,Buffalo,NY,14210,AB,ABANDONED VEHICLE,"(42.874380033493, -78.848557478047)",42.874380033492834,-78.84855747804748,FILLMORE,District A,164,3,3025,UNKNOWN
200810302DPE,10/30/2008,DPE,98,OLDS,,NY,156 BICKFORD,Buffalo,NY,14215,AB,ABANDONED VEHICLE,"(42.939425250206, -78.808029141604)",42.93942525020611,-78.80802914160434,UNIVERSITY,District E,43,6,6006,UNKNOWN
200810303DPE,10/30/2008,DPE,99,CHEV,,,30 BLAKE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.914254096285, -78.810957611766)",42.914254096285205,-78.81095761176562,LOVEJOY,District E,37,4,4005,UNKNOWN
200810305DPE,10/30/2008,DPE,93,HOND,,NY,2028 BAILEY,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.909618606553, -78.813786103114)",42.90961860655274,-78.81378610311394,LOVEJOY,District C,29,1,1002,UNKNOWN
200810306DPE,10/30/2008,DPE,2,CADI,,NY,1345 BAILEY,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200810307DPE,10/30/2008,DPE,93,CADI,,NY,1345 BAILEY,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200810311RIV,10/31/2008,RIV,8,CHEV,,NY,1 GATES CIR,Buffalo,NY,14209,AI,ACCIDENT,"(42.920337893629, -78.867497348113)",42.9203378936291,-78.8674973481134,ELLICOTT,District D,169,3,3003,UNKNOWN
200810312DPE,10/31/2008,DPE,4,FORD,,NY,7 KOFLER,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.954891332616, -78.889585401919)",42.954891332616214,-78.8895854019195,NORTH,District D,56,2,2006,UNKNOWN
200810313JMA,10/31/2008,JMA,4,FORD,,NY,693 MAIN ST,Buffalo,NY,14203,IL,ILLEGAL VEHICLE,"(42.892794472945, -78.871979476143)",42.89279447294456,-78.87197947614337,ELLICOTT,District B,165,1,1006,UNKNOWN
200810314DPE,10/31/2008,DPE,5,CHEV,,WA,666 TIFFT,Buffalo,NY,14220,AB,ABANDONED VEHICLE,"(42.847111092012, -78.834163878992)",42.8471110920118,-78.83416387899248,SOUTH,District A,1.10,3,3035,UNKNOWN
200811011DPE,11/01/2008,DPE,93,EAGL,,NY,152 BAYNES,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.919674992145, -78.885590320838)",42.919674992145495,-78.88559032083788,NIAGARA,District D,65.01,4,4000,UNKNOWN
200811012DPE,11/01/2008,DPE,3,FORD,,NY,38 MAYWOOD,Buffalo,NY,14210,IL,ILLEGAL VEHICLE,"(42.84764251948, -78.802217263805)",42.84764251948024,-78.80221726380499,SOUTH,District A,10,1,1011,UNKNOWN
200811013DPE,11/01/2008,DPE,99,PONT,,NY,1029 KENSINGTON,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.936807133213, -78.81632985085)",42.93680713321348,-78.81632985084966,MASTEN,District E,42,2,2001,UNKNOWN
200811014JMA,11/01/2008,JMA,2000,CHEV,,NY,KATHERINE/SOUTH PARK,Buffalo,NY,14210,IM,IMPOUNDED,"(42.870275024912, -78.856208952335)",42.87027502491186,-78.85620895233511,FILLMORE,District A,5,1,1006,UNKNOWN
200811015DPE,11/01/2008,DPE,0,DODG,,NY,898 SOUTH PARK,Buffalo,NY,14210,IL,ILLEGAL VEHICLE,"(42.866556374273, -78.848422579722)",42.86655637427268,-78.8484225797222,FILLMORE,District A,163,3,3021,UNKNOWN
200811016DPE,11/01/2008,DPE,2001,DODG,,NY,317 CRESTWOOD,Buffalo,NY,14216,ST,STOLEN VEHICLE,"(42.953079734599, -78.860302885025)",42.953079734598774,-78.86030288502505,DELAWARE,District D,49,1,1004,UNKNOWN
200811017RIV,11/01/2008,RIV,1995,PONT,,NY,913 FILLMORE,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.898051435085, -78.83921245289)",42.89805143508466,-78.8392124528902,FILLMORE,District C,27.02,2,2007,UNKNOWN
200811018DPE,11/01/2008,DPE,1991,BUIC,,NY,1345 BAILEY AVE,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200811021JMA,11/02/2008,JMA,1995,MITS,,NY,E FERRY/CAMBRIDGE,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.914506988984, -78.822625974434)",42.91450698898365,-78.82262597443393,FILLMORE,District E,36,3,3006,UNKNOWN
200811022JMA,11/02/2008,JMA,1997,JAGU,,NY,127 TONAWANDA ST,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.93319675611, -78.896836633854)",42.933196756110334,-78.89683663385411,NORTH,District D,55,3,3009,UNKNOWN
2008110310DPE,11/03/2008,DPE,2005,FORD,,NY,1345 BAILEY AVE,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200811031RIV,11/03/2008,RIV,96,CHEV,,NY,33 AND GRIDER,Buffalo,NY,14215,AI,ACCIDENT,"(42.929748024932, -78.829167028427)",42.9297480249322,-78.82916702842653,MASTEN,District E,170,2,2002,UNKNOWN
200811032DPE,11/03/2008,DPE,4,DODG,,NY,623 FULTON ST,Buffalo,NY,14210,IL,ILLEGAL VEHICLE,"(42.870104020091, -78.849653942279)",42.87010402009075,-78.84965394227926,FILLMORE,District A,164,2,2023,UNKNOWN
200811035DPE,11/03/2008,DPE,2006,PONT,,NY,143 MEMORIAL,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.890070884228, -78.833154469734)",42.890070884228486,-78.8331544697337,FILLMORE,District C,16,2,2008,UNKNOWN
200811037RIV,11/03/2008,RIV,99,FORD,,NY,472 BABCOCK,Buffalo,NY,14206,AB,ABANDONED VEHICLE,"(42.87617774376, -78.830400339969)",42.87617774375974,-78.83040033996937,FILLMORE,District A,17,1,1029,UNKNOWN
200811038RIV,11/03/2008,RIV,1992,FORD,,NY,164 GENESEE ST,Buffalo,NY,14203,IM,IMPOUNDED,"(42.890342951252, -78.868449549197)",42.89034295125225,-78.868449549197,ELLICOTT,District B,165,1,1002,UNKNOWN
200811039DPE,11/03/2008,DPE,2000,CHEV,,NY,2578 BAILEY AVE,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.924884383837, -78.813735144134)",42.92488438383735,-78.81373514413367,LOVEJOY,District E,41,1,1005,UNKNOWN
200811041DPE,11/04/2008,DPE,2000,PONT,,NY,265 ELM,Buffalo,NY,14203,IL,ILLEGAL VEHICLE,"(42.88819802368, -78.868316314292)",42.88819802368007,-78.86831631429226,ELLICOTT,District B,165,1,1038,UNKNOWN
200811042DPE,11/04/2008,DPE,1999,CADI,,NY,166 DART ST,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.932407664294, -78.891325126489)",42.93240766429374,-78.89132512648855,NORTH,District D,171,5,5004,UNKNOWN
200811043DPE,11/04/2008,DPE,1993,DODG,,NY,162 AUBURN,Buffalo,NY,14213,AB,ABANDONED VEHICLE,"(42.918477536094, -78.894765741341)",42.9184775360944,-78.89476574134108,NIAGARA,District D,61,5,5001,UNKNOWN
200811044DPE,11/04/2008,DPE,1994,PONT,,NY,15 WOODBURY,Buffalo,NY,14202,AB,ABANDONED VEHICLE,"(42.897080480515, -78.872358482658)",42.89708048051549,-78.87235848265847,FILLMORE,District B,68,2,2005,UNKNOWN
200811045DPE,11/04/2008,DPE,2001,VOLV,,NY,2767 BAILEY AVE,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.930018738718, -78.813573045162)",42.93001873871751,-78.81357304516186,UNIVERSITY,District E,44.02,2,2004,UNKNOWN
200811046RIV,11/04/2008,RIV,2007,FORD,,NY,E UTICA/PURDY,Buffalo,NY,14208,AI,ACCIDENT,"(42.911141013042, -78.856788988456)",42.91114101304221,-78.85678898845633,ELLICOTT,District E,168,4,4021,UNKNOWN
200811047DPE,11/04/2008,DPE,0,MINI,,NY,166 DART ST,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.932407664294, -78.891325126489)",42.93240766429374,-78.89132512648855,NORTH,District D,171,5,5004,UNKNOWN
200811048DPE,11/04/2008,DPE,1997,PONT,,NY,176 KILHOFFER,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.915413968375, -78.816798789492)",42.91541396837485,-78.81679878949214,FILLMORE,District E,36,1,1009,UNKNOWN
2008110510RIV,11/05/2008,RIV,92,CADI,,NY,682 BEST,Buffalo,NY,14211,IP,ILLEGALLY PARKED,"(42.903768297394, -78.842954426595)",42.90376829739397,-78.84295442659459,MASTEN,District C,35,4,4013,UNKNOWN
2008110511GAR,11/05/2008,GAR,99,BUC,,NY,63 COMSTOCK,Buffalo,NY,14215,AB,ABANDONED VEHICLE,"(42.938372509586, -78.817263944058)",42.9383725095856,-78.8172639440576,MASTEN,District E,42,1,1005,UNKNOWN
2008110512RIV,11/05/2008,RIV,1,FORD,,NY,2505 S PARK,Buffalo,NY,14218,IL,ILLEGAL VEHICLE,"(42.831648749773, -78.823978299234)",42.83164874977349,-78.82397829923389,UNKNOWN,District A,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2008110513RIV,11/05/2008,RIV,89,CHEV,,NY,360 N LEGION,Buffalo,NY,14210,ST,STOLEN VEHICLE,"(42.855766425177, -78.8146780424)",42.85576642517728,-78.81467804240046,SOUTH,District A,10,4,4002,UNKNOWN
2008110515DPE,11/05/2008,DPE,92,MAZD,,NY,693 E FERRY,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.914534429307, -78.836284156378)",42.91453442930668,-78.83628415637776,MASTEN,District C,34,4,4001,UNKNOWN
2008110516DPE,11/05/2008,DPE,2,CHEV,,NY,2767 BAILEY,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.930018738718, -78.813573045162)",42.93001873871751,-78.81357304516186,UNIVERSITY,District E,44.02,2,2004,UNKNOWN
2008110517DPE,11/05/2008,DPE,95,FORD,,NY,467 GRANT,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.926667954334, -78.889456257316)",42.926667954334,-78.88945625731627,NIAGARA,District D,171,2,2001,UNKNOWN
2008110518RIV,11/05/2008,RIV,0,HOND,,,141 ARKANSAS,Buffalo,NY,14213,ST,STOLEN VEHICLE,"(42.914125240265, -78.892075625104)",42.91412524026478,-78.89207562510364,NIAGARA,District B,61,3,3005,UNKNOWN
200811051DPE,11/05/2008,DPE,1995,HYUN,,NY,396 GRANT ST,Buffalo,NY,14213,ST,STOLEN VEHICLE,"(42.924758779802, -78.889849046026)",42.92475877980206,-78.88984904602644,NIAGARA,District D,171,3,3001,UNKNOWN
200811052DPE,11/05/2008,DPE,2003,SUZU,,NY,HALBERT/LEROY,Buffalo,NY,14214,AB,ABANDONED VEHICLE,"(42.932932956116, -78.8418549652)",42.932932956115984,-78.84185496520018,MASTEN,District E,40.01,4,4006,UNKNOWN
200811053RIV,11/05/2008,RIV,1993,JEEP,,NY,S PARK/LOUISIANNA,Buffalo,NY,14204,IL,ILLEGAL VEHICLE,"(42.871737966916, -78.864532959525)",42.87173796691627,-78.86453295952514,FILLMORE,District A,164,1,1017,UNKNOWN
200811054DPE,11/05/2008,DPE,2004,MAZD,,NY,345 AMHERST,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.940024114094, -78.823961099843)",42.940024114094214,-78.82396109984346,UNIVERSITY,District E,42,4,4000,UNKNOWN
2008110550MNM,11/05/2008,MNM,99,CHEV,,,975 E FERRY,Buffalo,NY,14211,AB,ABANDONED VEHICLE,"(42.914426157941, -78.827423903363)",42.91442615794096,-78.82742390336253,MASTEN,District C,35,3,3001,UNKNOWN
200811055DPE,11/05/2008,DPE,1998,FORD,,NY,1149 SYCAMORE,Buffalo,NY,14212,AB,ABANDONED VEHICLE,"(42.900624297584, -78.829645421488)",42.90062429758403,-78.82964542148822,FILLMORE,District C,27.02,3,3000,UNKNOWN
200811056DPE,11/05/2008,DPE,0,ISUZ,,IO,109 EFNER,Buffalo,NY,14201,AB,ABANDONED VEHICLE,"(42.891898597013, -78.888851229584)",42.891898597013025,-78.88885122958389,ELLICOTT,District B,71.01,2,2006,UNKNOWN
200811057GAR,11/05/2008,GAR,1996,MERC,,NY,689 WOODLAWN,Buffalo,NY,14211,AB,ABANDONED VEHICLE,"(42.91370730375, -78.839550145836)",42.91370730375005,-78.83955014583616,ELLICOTT,District C,35,2,2006,UNKNOWN
200811058RIV,11/05/2008,RIV,97,HOND,,NY,850 WEST AVE,Buffalo,NY,14213,ST,STOLEN VEHICLE,"(42.913450623304, -78.897766192191)",42.91345062330417,-78.89776619219084,NIAGARA,District B,61,1,1029,UNKNOWN
200811059RIV,11/05/2008,RIV,97,HOND,,NY,112 DEBRA LANE,Buffalo,NY,14207,IM,IMPOUNDED,"(42.944886170026, -78.885660634092)",42.94488617002636,-78.88566063409179,NORTH,District D,56,3,3002,UNKNOWN
2008110610DPE,11/06/2008,DPE,98,CHEV,,NY,164 MELROSE,Buffalo,NY,14210,ST,STOLEN VEHICLE,"(42.856694408013, -78.815018077099)",42.85669440801302,-78.81501807709881,SOUTH,District A,10,4,4001,UNKNOWN
2008110611DPE,11/06/2008,DPE,88,FORD,,NY,454 BUSTI,Buffalo,NY,14201,IL,ILLEGAL VEHICLE,"(42.897060283472, -78.891582339952)",42.89706028347198,-78.89158233995177,ELLICOTT,District B,70,2,2019,UNKNOWN
2008110612RIV,11/06/2008,RIV,96,MERC,,NY,258 SEVENTH,Buffalo,NY,14201,AI,ACCIDENT,"(42.893165961821, -78.88627492269)",42.893165961821296,-78.88627492269012,ELLICOTT,District B,71.01,3,3011,UNKNOWN
2008110613RIV,11/06/2008,RIV,97,JEEP,,NY,1770 SENECA ST,Buffalo,NY,14210,IL,ILLEGAL VEHICLE,"(42.861558766357, -78.81790987366)",42.86155876635672,-78.81790987365966,SOUTH,District A,11,3,3021,UNKNOWN
200811063DPE,11/06/2008,DPE,91,BUIC,,NY,1345 BAILEY,Buffalo,NY,14206,IL,ILLEGAL VEHICLE,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200811066DPE,11/06/2008,DPE,98,OLDS,,NY,2767 BAILEY,Buffalo,NY,14215,IL,ILLEGAL VEHICLE,"(42.930018738718, -78.813573045162)",42.93001873871751,-78.81357304516186,UNIVERSITY,District E,44.02,2,2004,UNKNOWN
200811069DPE,11/06/2008,DPE,8,DODG,,NY,12 ELLER,Buffalo,NY,14211,IL,ILLEGAL VEHICLE,"(42.913979535493, -78.800753038799)",42.91397953549293,-78.80075303879892,LOVEJOY,District C,38,3,3003,UNKNOWN
200811071DPE,11/07/2008,DPE,98,MITS,,NY,1847 S PARK,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.848454363228, -78.823758859745)",42.84845436322756,-78.82375885974496,SOUTH,District A,2,3,3000,UNKNOWN
200811072DPE,11/07/2008,DPE,97,MERC,,NY,1345 BAILEY,Buffalo,NY,14206,AI,ACCIDENT,"(42.890769583209, -78.814068785311)",42.89076958320947,-78.81406878531119,LOVEJOY,District C,24,5,5013,UNKNOWN
200811073DPE,11/07/2008,DPE,1990,BUIC,,NY,60 WEYAND,Buffalo,NY,14210,AB,ABANDONED VEHICLE,"(42.856658857383, -78.808507658083)",42.85665885738267,-78.80850765808304,SOUTH,District A,10,5,5008,UNKNOWN
200811074DPE,11/07/2008,DPE,2003,BUIC,,NY,1847 SOUTH PARK,Buffalo,NY,14220,IL,ILLEGAL VEHICLE,"(42.848454363228, -78.823758859745)",42.84845436322756,-78.82375885974496,SOUTH,District A,2,3,3000,UNKNOWN
2008110810DPE,11/08/2008,DPE,2009,KIS,,NY,589 HERTEL,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.946969366635, -78.88636724604)",42.9469693666345,-78.88636724604036,NORTH,District D,56,3,3003,UNKNOWN
2008110811DPE,11/08/2008,DPE,1994,CHEV,,NY,49 RESERVATION,Buffalo,NY,14207,IL,ILLEGAL VEHICLE,"(42.941361539992, -78.885395326816)",42.94136153999162,-78.885395326816,NORTH,District D,55,1,1004,UNKNOWN
200811081DPE,11/08/2008,DPE,1996,PONT,,NY,1540 NIAGARA ST,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.926357597325, -78.897889857284)",42.92635759732546,-78.89788985728438,NIAGARA,District D,171,1,1015,UNKNOWN
200811082DPE,11/08/2008,DPE,2001,PONT,,NY,166 DART ST,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.932407664294, -78.891325126489)",42.93240766429374,-78.89132512648855,NORTH,District D,171,5,5004,UNKNOWN
200811083DPE,11/08/2008,DPE,2001,FORD,,NY,166 DART ST,Buffalo,NY,14213,IL,ILLEGAL VEHICLE,"(42.932407664294, -78.891325126489)",42.93240766429374,-78.89132512648855,NORTH,District D,171,5,5004,UNKNOWN
200811084DPE,11/08/2008,DPE,1995,CHEV,,NY,MASS/LAWRENCE,Buffalo,NY,14213,AI,ACCIDENT,"(42.912214003706, -78.888969949205)",42.91221400370562,-78.88896994920475,NIAGARA,District B,69.01,1,1002,UNKNOWN
200811085RIV,11/08/2008,RIV,2002,FORD,,NY,5 DUERSTEIN,Buffalo,NY,14210,IL,ILLEGAL VEHICLE,"(42.850192122459, -78.803426051533)",42.85019212245947,-78.80342605153332,SOUTH,District A,10,1,1006,UNKNOWN
200811086DPE,11/08/2008,DPE,1999,DODG,,NY,37 BRANTFORD,Buffalo,NY,14222,IP,ILLEGALLY PARKED,"(42.92298808994, -78.873827521157)",42.92298808993993,-78.87382752115744,DELAWARE,District D,63.02,2,2001,UNKNOWN
200811087JMA,11/08/2008,JMA,1994,CHRY,,NY,880 FILLMORE,Buffalo,NY,14212,IL,ILLEGAL VEHICLE,"(42.89704768815, -78.839355933696)",42.89704768815027,-78.83935593369631,FILLMORE,District C,166,1,1000,UNKNOWN
